#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 27,4,2:23,15,Punt,1,Panthers,3.0,2022,35
2,1,7:21,CAR 20,3,0:55,4,Punt,1,Panthers,3.0,2022,35
3,1,4:26,CAR 33,10,5:10,40,Field Goal,1,Panthers,3.0,2022,35
4,2,11:44,CAR 29,3,1:39,-9,Punt,1,Panthers,3.0,2022,35
5,2,8:32,CAR 18,10,5:36,52,Field Goal,1,Panthers,3.0,2022,35
7,3,7:16,CAR 38,5,2:10,24,Downs,1,Panthers,3.0,2022,35
8,3,3:49,CAR 19,6,2:50,37,Punt,1,Panthers,3.0,2022,35
9,4,12:31,CAR 33,2,0:25,67,Touchdown,1,Panthers,3.0,2022,35
10,4,11:19,NOR 35,7,3:00,19,Field Goal,1,Panthers,3.0,2022,35
11,4,6:50,CAR 14,6,3:22,27,Punt,1,Panthers,3.0,2022,35
12,4,2:22,CAR 46,3,2:05,9,Punt,1,Panthers,3.0,2022,35
13,4,0:08,,1,0:08,-1,End of Game,1,Panthers,3.0,2022,35
