Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Derion Kendrick,LAR,0,15,8,53.3%,72.0,9.0,4.8,0.0,66.5,12.7,62.0,10.0,0,0,0,0.0,0,9,0,0.0%,3.0,2022,45
Jalen Ramsey,LAR,0,8,5,62.5%,50.0,10.0,6.3,0.0,80.2,7.1,21.0,29.0,3,1,0,0.0,1,8,0,0.0%,3.0,2022,45
Nick Scott,LAR,0,7,5,71.4%,49.0,9.8,7.0,0.0,90.8,3.7,9.0,40.0,0,0,0,0.0,0,7,3,30.0%,3.0,2022,45
Grant Haley,LAR,0,6,5,83.3%,44.0,8.8,7.3,0.0,97.2,5.3,18.0,26.0,0,0,0,0.0,0,5,1,16.7%,3.0,2022,45
Taylor Rapp,LAR,0,6,4,66.7%,33.0,8.3,5.5,0.0,80.6,5.2,20.0,13.0,1,0,0,0.0,0,6,0,0.0%,3.0,2022,45
Ernest Jones,LAR,0,5,4,80.0%,24.0,6.0,4.8,0.0,86.7,-1.0,-2.0,26.0,2,0,0,0.0,0,5,0,0.0%,3.0,2022,45
Bobby Wagner,LAR,0,3,2,66.7%,11.0,5.5,3.7,0.0,72.9,2.7,6.0,5.0,9,0,0,0.0,0,9,0,0.0%,3.0,2022,45
Terrell Lewis,LAR,0,3,1,33.3%,7.0,7.0,2.3,0.0,42.4,-2.7,0.0,7.0,0,0,1,1.0,2,2,1,33.3%,3.0,2022,45
Aaron Donald,LAR,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,-2.5,-2.0,7.0,0,0,0,1.0,1,6,0,0.0%,3.0,2022,45
Justin Hollins,LAR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,6.0,6.0,2.0,0,0,0,0.0,0,4,0,0.0%,3.0,2022,45
Terrell Burgess,LAR,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,10.0,10.0,1.0,0,0,0,0.0,0,2,0,0.0%,3.0,2022,45
Greg Gaines,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,3.0,2022,45
Leonard Floyd,LAR,0,0,0,,,,,,,,,,1,0,1,0.0,1,4,0,0.0%,3.0,2022,45
Jace Whittaker,ARI,0,6,6,100.0%,86.0,14.3,14.3,0.0,118.7,3.0,18.0,68.0,1,0,0,0.0,0,3,1,25.0%,3.0,2022,45
Jalen Thompson,ARI,0,5,3,60.0%,52.0,17.3,10.4,0.0,95.4,24.2,41.0,11.0,1,0,1,0.0,1,7,0,0.0%,3.0,2022,45
Byron Murphy,ARI,0,4,3,75.0%,31.0,10.3,7.8,0.0,96.9,11.5,-1.0,32.0,0,0,0,0.0,0,4,0,0.0%,3.0,2022,45
Budda Baker,ARI,0,3,3,100.0%,25.0,8.3,8.3,0.0,101.4,1.3,4.0,21.0,3,0,0,0.0,0,8,2,20.0%,3.0,2022,45
Dennis Gardeck,ARI,0,1,1,100.0%,19.0,19.0,19.0,0.0,118.7,-3.0,-3.0,22.0,0,0,0,0.0,0,3,0,0.0%,3.0,2022,45
Zaven Collins,ARI,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,4.0,4.0,4.0,2,0,0,0.0,0,4,0,0.0%,3.0,2022,45
Tanner Vallejo,ARI,0,1,1,100.0%,28.0,28.0,28.0,0.0,118.7,6.0,6.0,22.0,2,0,0,0.0,0,0,0,,3.0,2022,45
Markus Golden,ARI,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%,3.0,2022,45
J.J. Watt,ARI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,3.0,2022,45
Devon Kennard,ARI,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,,3.0,2022,45
Nick Vigil,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%,3.0,2022,45
Isaiah Simmons,ARI,0,1,0,0.0%,,,0.0,,39.6,27.0,,,2,0,0,0.0,0,1,0,0.0%,3.0,2022,45
Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,3.0,2022,45
Marco Wilson,ARI,0,4,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,1,0,0.0%,3.0,2022,45
