Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bengals,15.0,3.99,10.98,-5.67,-4.19,16.45,17.27,-0.82,13.24,-6.98,-2.83,2.44,1.62,-1.61,-6.6,3.0,2022,37
Jets,-15.0,-16.45,-17.27,0.82,-13.24,-3.99,-10.98,5.67,4.19,6.98,-2.44,2.83,1.61,-1.62,6.6,3.0,2022,37
