Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Josh Allen,BUF,0,0,0,0,0,3.0,2022,34
Zack Moss,BUF,1,1,6,0,6,3.0,2022,34
Devin Singletary,BUF,11,9,78,1,22,3.0,2022,34
Isaiah McKenzie,BUF,9,7,76,1,27,3.0,2022,34
James Cook,BUF,5,4,37,0,11,3.0,2022,34
Stefon Diggs,BUF,11,7,74,0,28,3.0,2022,34
Gabriel Davis,BUF,6,3,37,0,18,3.0,2022,34
Dawson Knox,BUF,4,4,25,0,8,3.0,2022,34
Quintin Morris,BUF,2,2,22,0,15,3.0,2022,34
Reggie Gilliam,BUF,3,2,22,0,14,3.0,2022,34
Jake Kumerow,BUF,2,2,14,0,10,3.0,2022,34
Jamison Crowder,BUF,3,1,9,0,9,3.0,2022,34
Tua Tagovailoa,MIA,0,0,0,0,0,3.0,2022,34
Teddy Bridgewater,MIA,0,0,0,0,0,3.0,2022,34
Chase Edmonds,MIA,1,1,6,0,6,3.0,2022,34
Raheem Mostert,MIA,2,0,0,0,0,3.0,2022,34
Jaylen Waddle,MIA,6,4,102,0,45,3.0,2022,34
Tyreek Hill,MIA,4,2,33,0,22,3.0,2022,34
Durham Smythe,MIA,3,3,23,0,13,3.0,2022,34
River Cracraft,MIA,1,1,11,1,11,3.0,2022,34
Mike Gesicki,MIA,1,1,6,0,6,3.0,2022,34
Trent Sherfield,MIA,1,1,5,0,5,3.0,2022,34
Alec Ingold,MIA,1,0,0,0,0,3.0,2022,34
