#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:23,NWE 11,4,2:51,26,Punt,1,Patriots,3.0,2022,40
2,1,4:09,NWE 22,7,4:12,62,Field Goal,1,Patriots,3.0,2022,40
3,2,12:53,NWE 41,7,3:34,26,Downs,1,Patriots,3.0,2022,40
4,2,8:12,BAL 32,6,2:14,32,Touchdown,1,Patriots,3.0,2022,40
5,2,0:30,NWE 25,5,0:30,43,Field Goal,1,Patriots,3.0,2022,40
6,3,15:00,NWE 25,7,2:46,75,Touchdown,1,Patriots,3.0,2022,40
7,3,8:39,NWE 21,5,2:21,10,Punt,1,Patriots,3.0,2022,40
8,3,4:41,NWE 25,2,0:37,3,Interception,1,Patriots,3.0,2022,40
9,3,2:33,NWE 25,9,4:54,75,Touchdown,1,Patriots,3.0,2022,40
10,4,12:25,BAL 39,6,3:19,29,Interception,1,Patriots,3.0,2022,40
11,4,6:36,NWE 29,3,1:01,32,Fumble,1,Patriots,3.0,2022,40
12,4,3:00,NWE 25,4,1:05,19,Interception,1,Patriots,3.0,2022,40
