Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,3.0,2022,37
Joe Mixon,RB,0,Bengals,3.0,2022,37
Tyler Boyd,WR,0,Bengals,3.0,2022,37
Tee Higgins,WR,0,Bengals,3.0,2022,37
Ja'Marr Chase,WR,0,Bengals,3.0,2022,37
Hayden Hurst,TE,0,Bengals,3.0,2022,37
Cordell Volson,OL,0,Bengals,3.0,2022,37
La'el Collins,T,0,Bengals,3.0,2022,37
Jonah Williams,T,0,Bengals,3.0,2022,37
Alex Cappa,G,0,Bengals,3.0,2022,37
Ted Karras,C,0,Bengals,3.0,2022,37
Trey Hendrickson,DE,0,Bengals,3.0,2022,37
Sam Hubbard,DE,0,Bengals,3.0,2022,37
B.J. Hill,DT,0,Bengals,3.0,2022,37
D.J. Reader,DT,0,Bengals,3.0,2022,37
Josh Tupou,DT,0,Bengals,3.0,2022,37
Logan Wilson,LB,0,Bengals,3.0,2022,37
Chidobe Awuzie,CB,0,Bengals,3.0,2022,37
Eli Apple,CB,0,Bengals,3.0,2022,37
Daxton Hill,S,0,Bengals,3.0,2022,37
Vonn Bell,S,0,Bengals,3.0,2022,37
Jessie Bates III,S,0,Bengals,3.0,2022,37
