Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
De'Vondre Campbell,GNB,0,16,14,87.5%,124.0,8.9,7.8,0.0,99.0,4.4,63.0,61.0,1,0,0,0.0,0,14,1,6.7%,3.0,2022,46
Keisean Nixon,GNB,0,12,9,75.0%,81.0,9.0,6.8,1.0,120.5,7.5,45.0,36.0,1,0,0,0.0,0,7,0,0.0%,3.0,2022,46
Rasul Douglas,GNB,0,11,8,72.7%,54.0,6.8,4.9,1.0,113.4,5.0,30.0,24.0,0,0,0,0.0,0,8,0,0.0%,3.0,2022,46
Adrian Amos,GNB,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-5.0,-5.0,2.0,1,0,1,0.0,1,3,0,0.0%,3.0,2022,46
Jaire Alexander,GNB,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,12.0,12.0,0.0,0,0,0,0.0,0,0,0,,3.0,2022,46
Eric Stokes,GNB,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,4.0,4.0,2.0,0,0,0,0.0,0,1,0,0.0%,3.0,2022,46
Darnell Savage Jr.,GNB,0,3,1,33.3%,7.0,7.0,2.3,0.0,42.4,5.7,6.0,1.0,0,0,0,0.0,0,1,0,0.0%,3.0,2022,46
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%,3.0,2022,46
Rashan Gary,GNB,0,0,0,,,,,,,,,,3,1,0,1.0,2,3,0,0.0%,3.0,2022,46
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,3.0,2022,46
Quay Walker,GNB,0,0,0,,,,,,,,,,7,0,0,0.0,0,5,0,0.0%,3.0,2022,46
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2022,46
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,3,0,0,0.0,0,0,0,,3.0,2022,46
Mike Edwards,TAM,0,7,6,85.7%,66.0,11.0,9.4,0.0,106.0,5.1,11.0,55.0,3,0,0,0.0,0,13,0,0.0%,3.0,2022,46
Antoine Winfield Jr.,TAM,0,5,4,80.0%,43.0,10.8,8.6,0.0,102.5,11.0,24.0,19.0,2,1,0,0.0,1,6,0,0.0%,3.0,2022,46
Jamel Dean,TAM,0,5,4,80.0%,29.0,7.3,5.8,2.0,130.4,9.8,18.0,11.0,0,0,0,0.0,0,6,0,0.0%,3.0,2022,46
Lavonte David,TAM,0,5,4,80.0%,18.0,4.5,3.6,0.0,81.7,3.2,9.0,9.0,0,0,0,0.0,0,7,0,0.0%,3.0,2022,46
Carlton Davis,TAM,0,5,3,60.0%,41.0,13.7,8.2,0.0,86.2,9.2,13.0,28.0,0,0,0,0.0,0,6,0,0.0%,3.0,2022,46
Joe Tryon-Shoyinka,TAM,0,2,2,100.0%,32.0,16.0,16.0,0.0,118.7,0.0,0.0,32.0,4,1,1,0.0,2,1,0,0.0%,3.0,2022,46
Shaquil Barrett,TAM,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,-2.0,-4.0,18.0,4,0,0,0.0,0,5,0,0.0%,3.0,2022,46
Vita Vea,TAM,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,2.0,2.0,1.0,0,0,1,0.0,1,2,0,0.0%,3.0,2022,46
Anthony Nelson,TAM,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,3.0,3.0,6.0,0,0,0,0.0,0,1,0,0.0%,3.0,2022,46
Devin White,TAM,0,3,1,33.3%,7.0,7.0,2.3,0.0,42.4,-0.3,2.0,5.0,4,0,0,0.0,0,5,0,0.0%,3.0,2022,46
Logan Hall,TAM,0,0,0,,,,,,,,,,0,0,2,1.0,3,1,0,0.0%,3.0,2022,46
William Gholston,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,3.0,2022,46
Logan Ryan,TAM,1,2,0,0.0%,,,0.0,,0.0,4.0,,,1,1,0,0.0,1,0,0,,3.0,2022,46
Carl Nassib,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,3.0,2022,46
Rakeem Nunez-Roches,TAM,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,3.0,2022,46
