Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,0.0,-13.59,-4.28,-7.31,0.0,16.39,8.83,6.9,10.28,1.26,-0.01,1.98,5.19,-3.53,-2.37,3.0,2022,47
49ers,0.0,-16.39,-8.83,-6.9,-10.28,13.59,4.28,7.31,0.0,-1.26,-1.98,0.01,3.53,-5.19,2.37,3.0,2022,47
