0,1,week,year,game_id
Won Toss,Falcons (deferred),3.0,2022,44
Roof,outdoors,3.0,2022,44
Surface,fieldturf,3.0,2022,44
Duration,2:53,3.0,2022,44
Attendance,68773,3.0,2022,44
Weather,"67 degrees, relative humidity 67%, wind 6 mph",3.0,2022,44
Vegas Line,Seattle Seahawks -1.0,3.0,2022,44
Over/Under,42.0 (over),3.0,2022,44
