#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:22,HOU 25,3,1:21,6,Punt,0,Texans,3.0,2022,36
2,1,6:45,HOU 25,7,3:05,75,Touchdown,0,Texans,3.0,2022,36
3,1,2:46,CHI 41,4,2:01,34,Interception,0,Texans,3.0,2022,36
4,2,13:39,HOU 31,5,1:52,13,Punt,0,Texans,3.0,2022,36
5,2,9:39,CHI 41,4,2:07,41,Touchdown,0,Texans,3.0,2022,36
6,2,1:48,HOU 25,3,0:44,9,Punt,0,Texans,3.0,2022,36
7,3,15:00,HOU 25,7,3:35,54,Field Goal,0,Texans,3.0,2022,36
8,3,8:25,HOU 25,14,7:31,70,Field Goal,0,Texans,3.0,2022,36
9,4,14:49,CHI 39,3,2:11,-9,Punt,0,Texans,3.0,2022,36
10,4,6:39,HOU 9,6,3:34,30,Punt,0,Texans,3.0,2022,36
11,4,1:42,HOU 17,3,0:37,9,Interception,0,Texans,3.0,2022,36
