#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 34,3,1:13,5,Punt,1,Colts,3.0,2022,38
2,1,13:47,KAN 4,3,1:23,4,Touchdown,1,Colts,3.0,2022,38
3,1,11:16,IND 11,8,4:21,31,Punt,1,Colts,3.0,2022,38
4,1,4:42,IND 42,4,2:05,-7,Downs,1,Colts,3.0,2022,38
5,1,0:34,IND 29,11,5:54,46,Field Goal,1,Colts,3.0,2022,38
6,2,4:46,IND 1,3,1:23,26,Fumble,1,Colts,3.0,2022,38
7,2,1:46,IND 30,5,1:12,-4,Punt,1,Colts,3.0,2022,38
8,3,7:56,IND 25,10,5:03,42,Field Goal,1,Colts,3.0,2022,38
9,4,13:29,IND 24,7,2:42,45,Downs,1,Colts,3.0,2022,38
10,4,8:38,IND 24,16,8:14,76,Touchdown,1,Colts,3.0,2022,38
11,4,0:02,IND 36,1,0:02,-1,End of Game,1,Colts,3.0,2022,38
