Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joshua Dobbs,ARI,0,0,0,0,0,1.0,2023,5
James Conner,ARI,5,5,8,0,11,1.0,2023,5
Marquise Brown,ARI,5,3,28,0,11,1.0,2023,5
Rondale Moore,ARI,3,3,33,0,31,1.0,2023,5
Trey McBride,ARI,2,2,23,0,13,1.0,2023,5
Zach Ertz,ARI,10,6,21,0,6,1.0,2023,5
Michael Wilson,ARI,4,2,19,0,15,1.0,2023,5
Zach Pascal,ARI,1,0,0,0,0,1.0,2023,5
Keaontay Ingram,ARI,0,0,0,0,0,1.0,2023,5
Sam Howell,WAS,0,0,0,0,0,1.0,2023,5
Brian Robinson Jr.,WAS,2,1,7,1,7,1.0,2023,5
Antonio Gibson,WAS,1,1,10,0,10,1.0,2023,5
Chris Rodriguez,WAS,0,0,0,0,0,1.0,2023,5
Curtis Samuel,WAS,5,5,54,0,32,1.0,2023,5
Logan Thomas,WAS,8,4,43,0,19,1.0,2023,5
Jahan Dotson,WAS,7,5,40,0,14,1.0,2023,5
Terry McLaurin,WAS,4,2,31,0,19,1.0,2023,5
Cole Turner,WAS,2,1,17,0,17,1.0,2023,5
