Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Halapoulivaati Vaitai,G,70,100%,0,0%,3,11%,0,Lions,1.0,2023,1
Penei Sewell,T,70,100%,0,0%,3,11%,0,Lions,1.0,2023,1
Jonah Jackson,G,70,100%,0,0%,3,11%,0,Lions,1.0,2023,1
Frank Ragnow,C,70,100%,0,0%,0,0%,0,Lions,1.0,2023,1
Taylor Decker,T,70,100%,0,0%,0,0%,0,Lions,1.0,2023,1
Jared Goff,QB,70,100%,0,0%,0,0%,0,Lions,1.0,2023,1
Amon-Ra St. Brown,WR,66,94%,0,0%,0,0%,0,Lions,1.0,2023,1
Sam LaPorta,TE,58,83%,0,0%,0,0%,0,Lions,1.0,2023,1
David Montgomery,RB,55,79%,0,0%,0,0%,0,Lions,1.0,2023,1
Josh Reynolds,WR,49,70%,0,0%,0,0%,0,Lions,1.0,2023,1
Marvin Jones,WR,39,56%,0,0%,0,0%,0,Lions,1.0,2023,1
Brock Wright,TE,27,39%,0,0%,14,52%,0,Lions,1.0,2023,1
Kalif Raymond,WR,19,27%,0,0%,5,19%,0,Lions,1.0,2023,1
Jahmyr Gibbs,RB,19,27%,0,0%,0,0%,0,Lions,1.0,2023,1
Jason Cabinda,FB,11,16%,0,0%,20,74%,0,Lions,1.0,2023,1
James Mitchell,TE,6,9%,0,0%,8,30%,0,Lions,1.0,2023,1
Matt Nelson,T,1,1%,0,0%,3,11%,0,Lions,1.0,2023,1
Kerby Joseph,FS,0,0%,65,100%,8,30%,0,Lions,1.0,2023,1
Cameron Sutton,CB,0,0%,65,100%,0,0%,0,Lions,1.0,2023,1
C.J. Gardner-Johnson,SS,0,0%,65,100%,0,0%,0,Lions,1.0,2023,1
Jerry Jacobs,CB,0,0%,65,100%,0,0%,0,Lions,1.0,2023,1
Alex Anzalone,LB,0,0%,61,94%,0,0%,0,Lions,1.0,2023,1
Aidan Hutchinson,DE,0,0%,59,91%,3,11%,0,Lions,1.0,2023,1
Charles Harris,DE,0,0%,52,80%,4,15%,0,Lions,1.0,2023,1
Brian Branch,SS,0,0%,44,68%,3,11%,0,Lions,1.0,2023,1
Alim McNeill,DT,0,0%,43,66%,4,15%,0,Lions,1.0,2023,1
Benito Jones,DT,0,0%,40,62%,3,11%,0,Lions,1.0,2023,1
Derrick Barnes,LB,0,0%,27,42%,5,19%,0,Lions,1.0,2023,1
John Cominsky,DE,0,0%,27,42%,3,11%,0,Lions,1.0,2023,1
Jack Campbell,LB,0,0%,25,38%,15,56%,0,Lions,1.0,2023,1
Levi Onwuzurike,DE,0,0%,22,34%,1,4%,0,Lions,1.0,2023,1
James Houston,DE,0,0%,21,32%,7,26%,0,Lions,1.0,2023,1
Josh Paschal,DE,0,0%,17,26%,1,4%,0,Lions,1.0,2023,1
Malcolm Rodriguez,LB,0,0%,14,22%,20,74%,0,Lions,1.0,2023,1
Will Harris,SS,0,0%,3,5%,24,89%,0,Lions,1.0,2023,1
Khalil Dorsey,CB,0,0%,0,0%,24,89%,0,Lions,1.0,2023,1
Jalen Reeves-Maybin,LB,0,0%,0,0%,24,89%,0,Lions,1.0,2023,1
Anthony Pittman,LB,0,0%,0,0%,24,89%,0,Lions,1.0,2023,1
Craig Reynolds,RB,0,0%,0,0%,16,59%,0,Lions,1.0,2023,1
Jack Fox,P,0,0%,0,0%,13,48%,0,Lions,1.0,2023,1
Scott Daly,LS,0,0%,0,0%,9,33%,0,Lions,1.0,2023,1
Ifeatu Melifonwu,CB,0,0%,0,0%,9,33%,0,Lions,1.0,2023,1
Tracy Walker,FS,0,0%,0,0%,9,33%,0,Lions,1.0,2023,1
Riley Patterson,K,0,0%,0,0%,3,11%,0,Lions,1.0,2023,1
Colby Sorsdal,G,0,0%,0,0%,3,11%,0,Lions,1.0,2023,1
Graham Glasgow,G,0,0%,0,0%,3,11%,0,Lions,1.0,2023,1
