Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Steelers,-23.0,-13.55,-14.78,1.63,-7.14,-9.73,-8.37,-2.36,5.04,0.78,-1.22,5.58,0.0,-1.13,-2.45,1.0,2023,9
49ers,23.0,9.73,8.37,2.36,-5.04,13.55,14.78,-1.63,7.14,-0.78,-5.58,1.22,1.13,0.0,2.45,1.0,2023,9
