Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,1.0,2023,16
James Cook,BUF,6,4,17,0,6,1.0,2023,16
Latavius Murray,BUF,2,1,9,0,9,1.0,2023,16
Deonte Harty,BUF,4,3,9,0,5,1.0,2023,16
Damien Harris,BUF,2,2,16,0,13,1.0,2023,16
Stefon Diggs,BUF,13,10,102,1,18,1.0,2023,16
Gabriel Davis,BUF,4,2,32,0,26,1.0,2023,16
Dalton Kincaid,BUF,4,4,26,0,9,1.0,2023,16
Dawson Knox,BUF,4,3,25,0,15,1.0,2023,16
Zach Wilson,NYJ,0,0,0,0,0,1.0,2023,16
Aaron Rodgers,NYJ,0,0,0,0,0,1.0,2023,16
Breece Hall,NYJ,2,1,20,0,20,1.0,2023,16
Dalvin Cook,NYJ,3,3,26,0,15,1.0,2023,16
Michael Carter,NYJ,2,2,12,0,6,1.0,2023,16
Allen Lazard,NYJ,4,2,46,0,24,1.0,2023,16
Garrett Wilson,NYJ,5,5,34,1,14,1.0,2023,16
Tyler Conklin,NYJ,1,1,2,0,2,1.0,2023,16
Randall Cobb,NYJ,1,0,0,0,0,1.0,2023,16
