Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Tristan Wirfs,T,68,100%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Luke Goedeke,G,68,100%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Cody Mauch,G,68,100%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Matt Feiler,G,68,100%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Baker Mayfield,QB,68,100%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Robert Hainsey,C,68,100%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Cade Otton,TE,66,97%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Chris Godwin,WR,58,85%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Mike Evans,WR,57,84%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Rachaad White,RB,54,79%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Ko Kieft,TE,32,47%,0,0%,20,72%,0,Buccaneers,1.0,2023,7
Trey Palmer,WR,23,34%,0,0%,0,0%,0,Buccaneers,1.0,2023,7
Deven Thompkins,WR,18,26%,0,0%,9,32%,0,Buccaneers,1.0,2023,7
Sean Tucker,RB,10,15%,0,0%,15,54%,0,Buccaneers,1.0,2023,7
Chase Edmonds,RB,8,12%,0,0%,15,54%,0,Buccaneers,1.0,2023,7
David Wells,TE,8,12%,0,0%,4,14%,0,Buccaneers,1.0,2023,7
Rakim Jarrett,WR,6,9%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Ryan Neal,SS,0,0%,64,100%,3,11%,0,Buccaneers,1.0,2023,7
Carlton Davis,CB,0,0%,64,100%,0,0%,0,Buccaneers,1.0,2023,7
Jamel Dean,CB,0,0%,63,98%,5,18%,0,Buccaneers,1.0,2023,7
Antoine Winfield Jr.,FS,0,0%,63,98%,0,0%,0,Buccaneers,1.0,2023,7
Devin White,LB,0,0%,63,98%,0,0%,0,Buccaneers,1.0,2023,7
Lavonte David,LB,0,0%,61,95%,0,0%,0,Buccaneers,1.0,2023,7
Logan Hall,DE,0,0%,40,63%,0,0%,0,Buccaneers,1.0,2023,7
Shaquil Barrett,LB,0,0%,39,61%,0,0%,0,Buccaneers,1.0,2023,7
Joe Tryon-Shoyinka,LB,0,0%,39,61%,0,0%,0,Buccaneers,1.0,2023,7
Vita Vea,NT,0,0%,38,59%,3,11%,0,Buccaneers,1.0,2023,7
Christian Izien,SS,0,0%,36,56%,7,25%,0,Buccaneers,1.0,2023,7
Mike Greene,DT,0,0%,30,47%,3,11%,0,Buccaneers,1.0,2023,7
YaYa Diaby,LB,0,0%,26,41%,8,29%,0,Buccaneers,1.0,2023,7
Greg Gaines,NT,0,0%,26,41%,0,0%,0,Buccaneers,1.0,2023,7
Anthony Nelson,LB,0,0%,25,39%,5,18%,0,Buccaneers,1.0,2023,7
William Gholston,DE,0,0%,11,17%,8,29%,0,Buccaneers,1.0,2023,7
Calijah Kancey,DE,0,0%,11,17%,0,0%,0,Buccaneers,1.0,2023,7
SirVocea Dennis,LB,0,0%,3,5%,22,79%,0,Buccaneers,1.0,2023,7
K.J. Britt,LB,0,0%,2,3%,23,82%,0,Buccaneers,1.0,2023,7
Zyon McCollum,CB,0,0%,0,0%,23,82%,0,Buccaneers,1.0,2023,7
Josh Hayes,CB,0,0%,0,0%,23,82%,0,Buccaneers,1.0,2023,7
Cam Gill,LB,0,0%,0,0%,23,82%,0,Buccaneers,1.0,2023,7
Kaevon Merriweather,FS,0,0%,0,0%,20,72%,0,Buccaneers,1.0,2023,7
Jake Camarda,P,0,0%,0,0%,16,57%,0,Buccaneers,1.0,2023,7
Zach Triner,LS,0,0%,0,0%,11,39%,0,Buccaneers,1.0,2023,7
Dee Delaney,CB,0,0%,0,0%,6,21%,0,Buccaneers,1.0,2023,7
Justin Skule,T,0,0%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
Chase McLaughlin,K,0,0%,0,0%,5,18%,0,Buccaneers,1.0,2023,7
