Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jalen Hurts,PHI,22,33,170,1,0,3,16,23,89.2,1.0,2023,13
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
Boston Scott,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
D'Andre Swift,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,1.0,2023,13
Mac Jones,NWE,35,54,316,3,1,2,10,32,91.3,1.0,2023,13
Ezekiel Elliott,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Ty Montgomery,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Demario Douglas,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Mike Gesicki,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
JuJu Smith-Schuster,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
Kayshon Boutte,NWE,0,0,0,0,0,0,0,0,,1.0,2023,13
