Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,-3.0,-20.38,-16.79,-4.71,0.0,20.78,9.62,10.09,9.72,-1.41,-1.56,1.83,8.22,-6.6,-3.3,8.0,2023,115
Jets,3.0,-20.78,-9.62,-10.09,-9.72,20.38,16.79,4.71,0.0,1.41,-1.83,1.56,6.6,-8.22,3.3,8.0,2023,115
