Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jalen Hurts,PHI,29,38,319,4,0,2,4,38,135.7,8.0,2023,116
D'Andre Swift,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Julio Jones,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Olamide Zaccheaus,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Boston Scott,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,8.0,2023,116
Sam Howell,WAS,39,52,397,4,1,1,9,26,114.0,8.0,2023,116
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Jamison Crowder,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
John Bates,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Byron Pringle,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
Alex Armah,WAS,0,0,0,0,0,0,0,0,,8.0,2023,116
