Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,0,Texans,8.0,2023,108
Dameon Pierce,RB,0,Texans,8.0,2023,108
Noah Brown,WR,0,Texans,8.0,2023,108
Nico Collins,WR,0,Texans,8.0,2023,108
Tank Dell,WR,0,Texans,8.0,2023,108
Dalton Schultz,TE,0,Texans,8.0,2023,108
Jarrett Patterson,OL,0,Texans,8.0,2023,108
Tytus Howard,T,0,Texans,8.0,2023,108
Laremy Tunsil,T,0,Texans,8.0,2023,108
George Fant,T,0,Texans,8.0,2023,108
Shaq Mason,G,0,Texans,8.0,2023,108
Will Anderson,DE,0,Texans,8.0,2023,108
Jonathan Greenard,DE,0,Texans,8.0,2023,108
Kurt Hinish,DT,0,Texans,8.0,2023,108
Maliek Collins,DT,0,Texans,8.0,2023,108
Christian Harris,LB,0,Texans,8.0,2023,108
Henry To'oTo'o,LB,0,Texans,8.0,2023,108
Blake Cashman,LB,0,Texans,8.0,2023,108
Steven Nelson,CB,0,Texans,8.0,2023,108
Shaquill Griffin,CB,0,Texans,8.0,2023,108
Jalen Pitre,S,0,Texans,8.0,2023,108
Jimmie Ward,S,0,Texans,8.0,2023,108
