Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Paulson Adebo,NOR,1,27,0,27,3,0.0,3,3,0,0,0,0,0,0,0,8.0,2023,112
Carl Granderson,NOR,0,0,0,0,0,1.0,5,3,2,1,3,0,0,0,0,8.0,2023,112
Nathan Shepherd,NOR,0,0,0,0,0,1.0,3,1,2,1,2,0,0,0,0,8.0,2023,112
Demario Davis,NOR,0,0,0,0,1,0.0,13,6,7,0,1,0,0,0,0,8.0,2023,112
Marshon Lattimore,NOR,0,0,0,0,1,0.0,9,9,0,1,0,0,0,0,0,8.0,2023,112
Jordan Howden,NOR,0,0,0,0,1,0.0,8,4,4,0,0,0,0,0,0,8.0,2023,112
Cameron Jordan,NOR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,8.0,2023,112
Tyrann Mathieu,NOR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,8.0,2023,112
Malcolm Roach,NOR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,8.0,2023,112
Alontae Taylor,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,8.0,2023,112
Pete Werner,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,8.0,2023,112
Bryan Bresee,NOR,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,8.0,2023,112
J.T. Gray,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
Tanoh Kpassagnon,NOR,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,8.0,2023,112
Isaac Yiadom,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,8.0,2023,112
Ugo Amadi,NOR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,8.0,2023,112
Isaiah Foskey,NOR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,8.0,2023,112
DeForest Buckner,IND,0,0,0,0,0,1.0,3,2,1,0,1,0,0,0,1,8.0,2023,112
Zaire Franklin,IND,0,0,0,0,1,0.0,14,6,8,0,0,0,0,0,0,8.0,2023,112
Shaquille Leonard,IND,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,0,8.0,2023,112
Kenny Moore,IND,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,8.0,2023,112
Julian Blackmon,IND,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0,8.0,2023,112
Tony Brown,IND,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,8.0,2023,112
Kwity Paye,IND,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0,8.0,2023,112
Samson Ebukam,IND,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,8.0,2023,112
Rodney Thomas II,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,8.0,2023,112
McTelvin Agim,IND,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,8.0,2023,112
Taven Bryan,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2023,112
Jaylon Jones,IND,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,8.0,2023,112
Andrew Ogletree,IND,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,8.0,2023,112
Segun Olubi,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,8.0,2023,112
E.J. Speed,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,8.0,2023,112
Trevor Denbow,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
Chris Lammons,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
Tyquan Lewis,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
Jacob Martin,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
Dayo Odeyingbo,IND,0,0,0,0,0,0.0,1,1,0,1,0,1,0,0,0,8.0,2023,112
Grant Stuard,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,8.0,2023,112
