Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,7.0,9.78,6.8,2.98,-4.65,-3.38,-7.35,2.13,0.0,-1.24,-2.85,2.31,0.79,-2.81,1.32,8.0,2023,107
Buccaneers,-7.0,3.38,7.35,-2.13,0.0,-9.78,-6.8,-2.98,4.65,1.24,-2.31,2.85,2.81,-0.79,-1.32,8.0,2023,107
