Player,Pos,home_team,team,week,year,game_id
Tua Tagovailoa,QB,1,Dolphins,8.0,2023,114
Raheem Mostert,RB,1,Dolphins,8.0,2023,114
Alec Ingold,FB,1,Dolphins,8.0,2023,114
Jaylen Waddle,WR,1,Dolphins,8.0,2023,114
Tyreek Hill,WR,1,Dolphins,8.0,2023,114
Durham Smythe,TE,1,Dolphins,8.0,2023,114
Liam Eichenberg,OL,1,Dolphins,8.0,2023,114
Robert Hunt,OL,1,Dolphins,8.0,2023,114
Austin Jackson,OL,1,Dolphins,8.0,2023,114
Kendall Lamm,T,1,Dolphins,8.0,2023,114
Lester Cotton,G,1,Dolphins,8.0,2023,114
Christian Wilkins,DT,1,Dolphins,8.0,2023,114
Zach Sieler,DT,1,Dolphins,8.0,2023,114
Jerome Baker,LB,1,Dolphins,8.0,2023,114
Jaelan Phillips,LB,1,Dolphins,8.0,2023,114
David Long,LB,1,Dolphins,8.0,2023,114
Bradley Chubb,LB,1,Dolphins,8.0,2023,114
Jalen Ramsey,CB,1,Dolphins,8.0,2023,114
Kader Kohou,CB,1,Dolphins,8.0,2023,114
Eli Apple,CB,1,Dolphins,8.0,2023,114
Brandon Jones,S,1,Dolphins,8.0,2023,114
DeShon Elliott,S,1,Dolphins,8.0,2023,114
