Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,9.0,-2.59,4.97,-7.24,-15.0,3.68,4.06,0.35,-0.77,2.01,-4.12,2.75,0.26,-1.49,4.61,8.0,2023,113
Steelers,-9.0,-3.68,-4.06,-0.35,0.77,2.59,-4.97,7.24,15.0,-2.01,-2.75,4.12,1.49,-0.26,-4.61,8.0,2023,113
