Player,Pos,home_team,team,week,year,game_id
Jordan Love,QB,1,Packers,8.0,2023,110
Aaron Jones,RB,1,Packers,8.0,2023,110
Christian Watson,WR,1,Packers,8.0,2023,110
Romeo Doubs,WR,1,Packers,8.0,2023,110
Jayden Reed,WR,1,Packers,8.0,2023,110
Luke Musgrave,TE,1,Packers,8.0,2023,110
Josh Myers,OL,1,Packers,8.0,2023,110
Zach Tom,OL,1,Packers,8.0,2023,110
Elgton Jenkins,OL,1,Packers,8.0,2023,110
Rasheed Walker,T,1,Packers,8.0,2023,110
Jon Runyan Jr.,G,1,Packers,8.0,2023,110
Tedarrell Slaton,DL,1,Packers,8.0,2023,110
Kenny Clark,DL,1,Packers,8.0,2023,110
Rashan Gary,LB,1,Packers,8.0,2023,110
Preston Smith,LB,1,Packers,8.0,2023,110
Quay Walker,LB,1,Packers,8.0,2023,110
De'Vondre Campbell,LB,1,Packers,8.0,2023,110
Jaire Alexander,CB,1,Packers,8.0,2023,110
Keisean Nixon,CB,1,Packers,8.0,2023,110
Rasul Douglas,CB,1,Packers,8.0,2023,110
Rudy Ford,S,1,Packers,8.0,2023,110
Jonathan Owens,S,1,Packers,8.0,2023,110
