Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Eagles,7.0,15.23,29.88,-14.7,-12.72,-10.32,-7.66,-2.23,4.99,4.32,-4.47,6.03,1.34,-0.15,1.57,8.0,2023,116
Commanders,-7.0,10.32,7.66,2.23,-4.99,-15.23,-29.88,14.7,12.72,-4.32,-6.03,4.47,0.15,-1.34,-1.57,8.0,2023,116
