#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:39,PHI 8,3,1:32,7,Punt,0,Eagles,8.0,2023,116
2,1,7:13,PHI 25,11,5:02,42,Field Goal,0,Eagles,8.0,2023,116
3,2,12:40,PHI 25,10,5:52,68,Fumble,0,Eagles,8.0,2023,116
4,2,1:48,PHI 35,7,1:14,65,Touchdown,0,Eagles,8.0,2023,116
6,3,15:00,PHI 25,8,4:51,74,Fumble,0,Eagles,8.0,2023,116
7,3,7:47,PHI 49,7,3:30,51,Touchdown,0,Eagles,8.0,2023,116
8,4,12:03,PHI 25,7,3:16,75,Touchdown,0,Eagles,8.0,2023,116
9,4,8:02,WAS 7,2,0:45,7,Touchdown,0,Eagles,8.0,2023,116
10,4,4:13,PHI 40,3,1:04,1,Punt,0,Eagles,8.0,2023,116
11,4,2:13,WAS 16,3,0:23,16,Touchdown,0,Eagles,8.0,2023,116
12,4,1:01,WAS 49,2,1:01,-1,End of Game,0,Eagles,8.0,2023,116
