Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
SaRodorick Thompson,,,0,0,,,,,,,,,,0,0,0,,0,,1,,8.0,2023,117
Martin Emerson,CLE,1.0,11,5,45.5%,66.0,13.2,6.0,0.0,27.1,10.5,52.0,14.0,0,0,0,0.0,0,6.0,0,0.0%,8.0,2023,117
Denzel Ward,CLE,0.0,7,4,57.1%,41.0,10.3,5.9,0.0,74.1,7.4,16.0,25.0,0,0,0,0.0,0,4.0,1,20.0%,8.0,2023,117
Juan Thornhill,CLE,0.0,3,3,100.0%,38.0,12.7,12.7,1.0,158.3,7.0,21.0,17.0,1,0,0,0.0,0,7.0,0,0.0%,8.0,2023,117
Sione Takitaki,CLE,0.0,3,2,66.7%,42.0,21.0,14.0,0.0,109.7,6.3,4.0,38.0,1,1,0,0.0,1,0.0,2,100.0%,8.0,2023,117
Anthony Walker,CLE,0.0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,2.5,5.0,11.0,1,0,0,0.0,0,4.0,0,0.0%,8.0,2023,117
Greg Newsome II,CLE,0.0,3,2,66.7%,25.0,12.5,8.3,1.0,131.9,16.0,21.0,4.0,0,0,0,0.0,0,1.0,0,0.0%,8.0,2023,117
Cameron Mitchell,CLE,0.0,3,2,66.7%,11.0,5.5,3.7,0.0,72.9,3.3,8.0,3.0,1,0,0,0.0,0,2.0,0,0.0%,8.0,2023,117
Ogbonnia Okoronkwo,CLE,0.0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-5.0,-5.0,9.0,0,1,0,0.0,1,0.0,1,100.0%,8.0,2023,117
Grant Delpit,CLE,0.0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,1.0,1.0,6.0,1,0,0,0.0,0,6.0,0,0.0%,8.0,2023,117
Tony Fields,CLE,0.0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-1.0,-1.0,5.0,2,0,0,0.0,0,3.0,1,25.0%,8.0,2023,117
Za'Darius Smith,CLE,0.0,0,0,,,,,,,,,,0,2,1,0.0,3,1.0,2,66.7%,8.0,2023,117
Myles Garrett,CLE,0.0,0,0,,,,,,,,,,0,0,1,1.0,2,2.0,0,0.0%,8.0,2023,117
Dalvin Tomlinson,CLE,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,0.0,0,,8.0,2023,117
Alex Wright,CLE,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,8.0,2023,117
Jeremiah Owusu-Koramoah,CLE,0.0,0,0,,,,,,,,,,3,0,0,0.0,0,4.0,0,0.0%,8.0,2023,117
Pierre Strong,CLE,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,8.0,2023,117
Maurice Hurst Jr.,CLE,1.0,1,0,0.0%,,,0.0,,0.0,10.0,,,0,0,0,0.0,0,2.0,0,0.0%,8.0,2023,117
Mike Ford,CLE,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,1.0,1,50.0%,8.0,2023,117
Jordyn Brooks,SEA,0.0,2,2,100.0%,47.0,23.5,23.5,0.0,118.7,-1.5,-3.0,50.0,4,0,2,1.0,3,10.0,1,9.1%,8.0,2023,117
Riq Woolen,SEA,1.0,6,2,33.3%,25.0,12.5,4.2,0.0,7.6,11.8,25.0,0.0,0,0,0,0.0,0,2.0,0,0.0%,8.0,2023,117
Julian Love,SEA,1.0,3,2,66.7%,31.0,15.5,10.3,0.0,61.1,6.3,18.0,13.0,0,0,0,0.0,0,3.0,0,0.0%,8.0,2023,117
Quandre Diggs,SEA,0.0,2,2,100.0%,39.0,19.5,19.5,1.0,158.3,9.0,18.0,21.0,0,0,0,0.0,0,9.0,1,10.0%,8.0,2023,117
Tre Brown,SEA,0.0,3,2,66.7%,18.0,9.0,6.0,0.0,82.6,7.3,15.0,3.0,2,0,0,0.0,0,1.0,0,0.0%,8.0,2023,117
Jamal Adams,SEA,0.0,3,2,66.7%,21.0,10.5,7.0,0.0,86.8,5.0,1.0,20.0,2,0,0,0.0,0,8.0,0,0.0%,8.0,2023,117
Boye Mafe,SEA,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,0.0,0.0,9.0,1,0,3,1.0,4,8.0,0,0.0%,8.0,2023,117
Mario Edwards,SEA,0.0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-2.0,-2.0,4.0,0,0,0,0.0,0,4.0,0,0.0%,8.0,2023,117
Artie Burns,SEA,0.0,1,1,100.0%,41.0,41.0,41.0,0.0,118.7,0.0,0.0,41.0,0,0,0,0.0,0,0.0,0,,8.0,2023,117
Bobby Wagner,SEA,0.0,3,1,33.3%,24.0,24.0,8.0,0.0,63.2,11.0,16.0,8.0,2,0,0,0.0,0,13.0,0,0.0%,8.0,2023,117
Dre'Mont Jones,SEA,0.0,0,0,,,,,,,,,,0,1,3,0.0,4,2.0,0,0.0%,8.0,2023,117
Darrell Taylor,SEA,0.0,0,0,,,,,,,,,,0,1,0,1.0,2,3.0,0,0.0%,8.0,2023,117
Jarran Reed,SEA,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,4.0,0,0.0%,8.0,2023,117
Cameron Young,SEA,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,3.0,1,25.0%,8.0,2023,117
Devon Witherspoon,SEA,0.0,4,0,0.0%,,,0.0,,39.6,19.3,,,0,0,0,0.0,0,2.0,1,33.3%,8.0,2023,117
Jerrick Reed,SEA,0.0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,1.0,0,0.0%,8.0,2023,117
Nick Bellore,SEA,0.0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,0,0,0.0,0,0.0,0,,8.0,2023,117
