Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-5.0,-3.34,-4.18,1.17,-4.78,-4.14,-5.03,0.56,5.11,-0.17,-3.79,2.05,5.74,-6.95,2.78,8.0,2023,111
Titans,5.0,4.14,5.03,-0.56,-5.11,3.34,4.18,-1.17,4.78,0.17,-2.05,3.79,6.95,-5.74,-2.78,8.0,2023,111
