Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Garrett Wilson,NYJ,13,7,100,0,4.0,81,11.6,19,2.7,12.6,1,7.0,0,0.0,0,79.0,8.0,2023,115
Breece Hall,NYJ,9,6,76,1,2.0,1,0.2,75,12.5,0.2,0,,1,11.1,0,129.9,8.0,2023,115
Allen Lazard,NYJ,6,3,45,0,1.0,37,12.3,8,2.7,11.2,0,,1,16.7,0,75.0,8.0,2023,115
C.J. Uzomah,NYJ,1,1,19,0,1.0,4,4.0,15,15.0,4.0,1,1.0,0,0.0,0,118.7,8.0,2023,115
Michael Carter,NYJ,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6,8.0,2023,115
Tyler Conklin,NYJ,2,0,0,0,,0,,0,,2.5,0,,0,0.0,0,39.6,8.0,2023,115
Xavier Gipson,NYJ,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,8.0,2023,115
Jeremy Ruckert,NYJ,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6,8.0,2023,115
Saquon Barkley,NYG,5,3,0,0,0.0,-12,-4.0,12,4.0,-3.6,0,,0,0.0,0,64.6,8.0,2023,115
Matt Breida,NYG,1,1,4,0,,0,0.0,4,4.0,0.0,1,1.0,0,0.0,0,83.3,8.0,2023,115
Darius Slayton,NYG,2,1,-1,0,,-1,-1.0,0,0.0,6.0,0,,1,50.0,0,56.2,8.0,2023,115
Darren Waller,NYG,2,1,4,0,,3,3.0,1,1.0,5.5,0,,0,0.0,0,56.2,8.0,2023,115
Daniel Bellinger,NYG,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6,8.0,2023,115
Wan'Dale Robinson,NYG,1,0,0,0,0.0,0,,0,,3.0,0,,0,0.0,0,39.6,8.0,2023,115
