#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:44,LAC 8,10,5:36,92,Touchdown,1,Chargers,8.0,2023,121
2,1,5:01,LAC 45,9,4:18,55,Touchdown,1,Chargers,8.0,2023,121
3,2,12:45,LAC 43,8,3:55,32,Field Goal,1,Chargers,8.0,2023,121
4,2,1:47,LAC 25,9,1:43,75,Touchdown,1,Chargers,8.0,2023,121
5,3,15:00,LAC 25,10,6:09,40,Field Goal,1,Chargers,8.0,2023,121
6,3,7:14,LAC 32,3,1:06,-1,Punt,1,Chargers,8.0,2023,121
7,3,3:52,CHI 29,4,0:52,1,Field Goal,1,Chargers,8.0,2023,121
8,4,14:57,LAC 27,7,3:19,38,Downs,1,Chargers,8.0,2023,121
9,4,8:54,LAC 25,5,2:40,20,Fumble,1,Chargers,8.0,2023,121
10,4,2:12,CHI 44,3,1:50,3,Punt,1,Chargers,8.0,2023,121
