Player,Pos,home_team,team,week,year,game_id
Tyson Bagent,QB,0,Bears,8.0,2023,121
D'Onta Foreman,RB,0,Bears,8.0,2023,121
D.J. Moore,WR,0,Bears,8.0,2023,121
Darnell Mooney,WR,0,Bears,8.0,2023,121
Marcedes Lewis,TE,0,Bears,8.0,2023,121
Cole Kmet,TE,0,Bears,8.0,2023,121
Darnell Wright,OL,0,Bears,8.0,2023,121
Cody Whitehair,OL,0,Bears,8.0,2023,121
Lucas Patrick,OL,0,Bears,8.0,2023,121
Teven Jenkins,OL,0,Bears,8.0,2023,121
Larry Borom,OL,0,Bears,8.0,2023,121
Justin Jones,DL,0,Bears,8.0,2023,121
Yannick Ngakoue,DL,0,Bears,8.0,2023,121
DeMarcus Walker,DL,0,Bears,8.0,2023,121
Andrew Billings,DL,0,Bears,8.0,2023,121
T.J. Edwards,LB,0,Bears,8.0,2023,121
Tremaine Edmunds,LB,0,Bears,8.0,2023,121
Jack Sanborn,LB,0,Bears,8.0,2023,121
Jaylon Johnson,DB,0,Bears,8.0,2023,121
Elijah Hicks,DB,0,Bears,8.0,2023,121
Tyrique Stevenson,DB,0,Bears,8.0,2023,121
Duron Harmon,S,0,Bears,8.0,2023,121
