Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Lamar Jackson,BAL,5,17,0,13,8.0,2023,119
Gus Edwards,BAL,19,80,3,10,8.0,2023,119
Rashod Bateman,BAL,1,18,0,18,8.0,2023,119
Justice Hill,BAL,4,15,0,7,8.0,2023,119
Mark Andrews,BAL,0,0,0,0,8.0,2023,119
Zay Flowers,BAL,0,0,0,0,8.0,2023,119
Isaiah Likely,BAL,0,0,0,0,8.0,2023,119
Odell Beckham Jr.,BAL,0,0,0,0,8.0,2023,119
Nelson Agholor,BAL,0,0,0,0,8.0,2023,119
Joshua Dobbs,ARI,6,26,1,13,8.0,2023,119
Emari Demercado,ARI,20,78,0,13,8.0,2023,119
Rondale Moore,ARI,2,11,0,6,8.0,2023,119
Keaontay Ingram,ARI,2,9,0,14,8.0,2023,119
Damien Williams,ARI,2,5,0,7,8.0,2023,119
Trey McBride,ARI,0,0,0,0,8.0,2023,119
Michael Wilson,ARI,0,0,0,0,8.0,2023,119
Marquise Brown,ARI,0,0,0,0,8.0,2023,119
Zach Pascal,ARI,0,0,0,0,8.0,2023,119
