0,1,week,year,game_id
Won Toss,Colts,8.0,2023,112
Roof,retractable roof (closed),8.0,2023,112
Surface,fieldturf,8.0,2023,112
Duration,3:14,8.0,2023,112
Attendance,65427,8.0,2023,112
Vegas Line,New Orleans Saints -1.5,8.0,2023,112
Over/Under,43.5 (over),8.0,2023,112
