#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:40,CAR 10,3,1:51,-4,Punt,1,Panthers,8.0,2023,108
2,1,9:40,CAR 8,4,2:07,21,Punt,1,Panthers,8.0,2023,108
3,2,13:13,CAR 34,10,5:30,64,Downs,1,Panthers,8.0,2023,108
4,2,4:53,CAR 40,9,3:18,60,Touchdown,1,Panthers,8.0,2023,108
5,2,1:06,CAR 19,4,1:06,4,End of Half,1,Panthers,8.0,2023,108
6,3,15:00,CAR 23,9,4:14,49,Field Goal,1,Panthers,8.0,2023,108
7,3,9:55,HOU 27,4,1:57,8,Field Goal,1,Panthers,8.0,2023,108
8,3,0:35,HOU 47,3,2:03,-10,Punt,1,Panthers,8.0,2023,108
9,4,10:36,CAR 21,3,2:06,-12,Punt,1,Panthers,8.0,2023,108
10,4,6:17,CAR 9,15,6:17,86,Field Goal,1,Panthers,8.0,2023,108
