0,1,week,year,game_id
Won Toss,Raiders (deferred),8.0,2023,122
Roof,dome,8.0,2023,122
Surface,fieldturf,8.0,2023,122
Duration,3:00,8.0,2023,122
Attendance,66774,8.0,2023,122
Vegas Line,Detroit Lions -7.0,8.0,2023,122
Over/Under,45.5 (under),8.0,2023,122
