Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Joe Burrow,CIN,28,32,283,3,0,3,17,33,134.8,8.0,2023,118
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Irv Smith Jr.,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Drew Sample,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,8.0,2023,118
Brock Purdy,SFO,22,31,365,1,2,2,18,41,94.2,8.0,2023,118
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
George Kittle,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,8.0,2023,118
