#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:48,SEA 20,8,3:55,80,Touchdown,1,Seahawks,8.0,2023,117
2,1,7:56,CLE 41,6,2:26,41,Touchdown,1,Seahawks,8.0,2023,117
3,1,3:22,SEA 25,6,2:23,62,Field Goal,1,Seahawks,8.0,2023,117
4,2,11:35,SEA 16,3,1:40,4,Punt,1,Seahawks,8.0,2023,117
5,2,4:40,SEA 25,3,1:24,2,Punt,1,Seahawks,8.0,2023,117
6,2,1:41,SEA 25,7,1:19,48,Interception,1,Seahawks,8.0,2023,117
7,3,15:00,SEA 31,3,1:42,9,Punt,1,Seahawks,8.0,2023,117
8,3,7:29,SEA 25,3,0:34,4,Interception,1,Seahawks,8.0,2023,117
9,3,2:50,SEA 25,3,1:28,8,Punt,1,Seahawks,8.0,2023,117
10,4,10:42,SEA 11,8,4:56,42,Punt,1,Seahawks,8.0,2023,117
11,4,1:57,SEA 43,5,1:19,57,Touchdown,1,Seahawks,8.0,2023,117
12,4,0:14,CLE 15,1,0:14,-1,End of Game,1,Seahawks,8.0,2023,117
