Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Lamar Jackson,BAL,0,0,0,0,0,8.0,2023,119
Gus Edwards,BAL,2,2,14,0,9,8.0,2023,119
Rashod Bateman,BAL,2,2,34,0,29,8.0,2023,119
Justice Hill,BAL,4,4,40,0,24,8.0,2023,119
Mark Andrews,BAL,5,4,40,1,13,8.0,2023,119
Zay Flowers,BAL,7,5,19,0,8,8.0,2023,119
Isaiah Likely,BAL,1,1,10,0,10,8.0,2023,119
Odell Beckham Jr.,BAL,4,0,0,0,0,8.0,2023,119
Nelson Agholor,BAL,1,0,0,0,0,8.0,2023,119
Joshua Dobbs,ARI,0,0,0,0,0,8.0,2023,119
Emari Demercado,ARI,1,1,1,0,1,8.0,2023,119
Rondale Moore,ARI,3,2,10,0,6,8.0,2023,119
Keaontay Ingram,ARI,1,1,7,0,7,8.0,2023,119
Damien Williams,ARI,1,1,4,0,4,8.0,2023,119
Trey McBride,ARI,14,10,95,1,22,8.0,2023,119
Michael Wilson,ARI,6,4,58,0,29,8.0,2023,119
Marquise Brown,ARI,9,6,33,1,9,8.0,2023,119
Zach Pascal,ARI,1,0,0,0,0,8.0,2023,119
