Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Marshon Lattimore,NOR,0,13,8,61.5%,62.0,7.8,4.8,1.0,98.9,6.4,35.0,27.0,0,0,0,0.0,0,9,0,0.0%,8.0,2023,112
Demario Davis,NOR,0,5,4,80.0%,42.0,10.5,8.4,0.0,101.7,8.8,20.0,22.0,3,0,1,0.0,1,13,1,7.1%,8.0,2023,112
Pete Werner,NOR,0,3,3,100.0%,32.0,10.7,10.7,0.0,111.1,6.0,18.0,14.0,3,0,0,0.0,0,3,0,0.0%,8.0,2023,112
Paulson Adebo,NOR,1,8,3,37.5%,9.0,3.0,1.1,0.0,6.2,7.6,7.0,2.0,0,0,0,0.0,0,3,1,25.0%,8.0,2023,112
Alontae Taylor,NOR,0,3,2,66.7%,21.0,10.5,7.0,0.0,86.8,8.3,9.0,12.0,6,2,0,0.0,2,3,1,25.0%,8.0,2023,112
Jordan Howden,NOR,0,4,2,50.0%,45.0,22.5,11.3,1.0,130.2,14.8,45.0,0.0,1,0,0,0.0,0,8,0,0.0%,8.0,2023,112
Lonnie Johnson Jr.,NOR,0,1,1,100.0%,33.0,33.0,33.0,1.0,158.3,33.0,33.0,0.0,0,0,0,0.0,0,0,0,,8.0,2023,112
Tyrann Mathieu,NOR,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,2.0,2.0,0.0,0,0,0,0.0,0,4,1,20.0%,8.0,2023,112
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,1,2,1.0,4,5,1,16.7%,8.0,2023,112
Nathan Shepherd,NOR,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,1,25.0%,8.0,2023,112
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,3,0,0.0,3,5,1,16.7%,8.0,2023,112
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,8.0,2023,112
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,8.0,2023,112
Ugo Amadi,NOR,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,0,0,,8.0,2023,112
Malcolm Roach,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,8.0,2023,112
Zack Baun,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,8.0,2023,112
Tony Brown,IND,0,6,6,100.0%,180.0,30.0,30.0,1.0,158.3,20.8,125.0,55.0,0,0,0,0.0,0,6,3,33.3%,8.0,2023,112
Zaire Franklin,IND,0,7,6,85.7%,75.0,12.5,10.7,1.0,150.9,3.7,10.0,65.0,2,0,0,0.0,0,14,0,0.0%,8.0,2023,112
Kenny Moore,IND,0,3,3,100.0%,17.0,5.7,5.7,0.0,90.3,5.0,15.0,2.0,0,0,0,0.0,0,7,0,0.0%,8.0,2023,112
Jaylon Jones,IND,0,6,2,33.3%,24.0,12.0,4.0,0.0,46.5,5.2,17.0,7.0,0,0,0,0.0,0,2,1,33.3%,8.0,2023,112
Rodney Thomas II,IND,0,3,1,33.3%,44.0,44.0,14.7,0.0,81.9,35.7,44.0,0.0,0,0,0,0.0,0,3,0,0.0%,8.0,2023,112
Shaquille Leonard,IND,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,0.0,0.0,9.0,1,0,0,0.0,0,11,0,0.0%,8.0,2023,112
E.J. Speed,IND,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,4,0,0,0.0,0,2,0,0.0%,8.0,2023,112
McTelvin Agim,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,8.0,2023,112
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,8.0,2023,112
Julian Blackmon,IND,0,2,0,0.0%,,,0.0,,39.6,36.0,,,3,0,0,0.0,0,6,1,14.3%,8.0,2023,112
Nick Cross,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,8.0,2023,112
