Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Liam Eichenberg,G,77,100%,0,0%,5,19%,1,Dolphins,8.0,2023,114
Austin Jackson,T,77,100%,0,0%,1,4%,1,Dolphins,8.0,2023,114
Tua Tagovailoa,QB,77,100%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Kendall Lamm,T,72,94%,0,0%,4,15%,1,Dolphins,8.0,2023,114
Lester Cotton,G,71,92%,0,0%,5,19%,1,Dolphins,8.0,2023,114
Jaylen Waddle,WR,58,75%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Tyreek Hill,WR,58,75%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Robert Jones,G,56,73%,0,0%,5,19%,1,Dolphins,8.0,2023,114
Durham Smythe,TE,51,66%,0,0%,9,35%,1,Dolphins,8.0,2023,114
Raheem Mostert,RB,43,56%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Braxton Berrios,WR,41,53%,0,0%,9,35%,1,Dolphins,8.0,2023,114
Julian Hill,TE,34,44%,0,0%,6,23%,1,Dolphins,8.0,2023,114
Robert Hunt,G,27,35%,0,0%,1,4%,1,Dolphins,8.0,2023,114
Alec Ingold,FB,25,32%,0,0%,7,27%,1,Dolphins,8.0,2023,114
Cedrick Wilson Jr.,WR,23,30%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Salvon Ahmed,RB,19,25%,0,0%,12,46%,1,Dolphins,8.0,2023,114
Jeff Wilson,RB,19,25%,0,0%,0,0%,1,Dolphins,8.0,2023,114
Chase Claypool,WR,11,14%,0,0%,12,46%,1,Dolphins,8.0,2023,114
Kion Smith,G,5,6%,0,0%,4,15%,1,Dolphins,8.0,2023,114
Tyler Kroft,TE,3,4%,0,0%,3,12%,1,Dolphins,8.0,2023,114
Brandon Jones,FS,0,0%,53,100%,6,23%,1,Dolphins,8.0,2023,114
Kader Kohou,CB,0,0%,53,100%,6,23%,1,Dolphins,8.0,2023,114
DeShon Elliott,FS,0,0%,53,100%,0,0%,1,Dolphins,8.0,2023,114
Jerome Baker,LB,0,0%,53,100%,0,0%,1,Dolphins,8.0,2023,114
Jalen Ramsey,CB,0,0%,49,92%,0,0%,1,Dolphins,8.0,2023,114
David Long,LB,0,0%,47,89%,3,12%,1,Dolphins,8.0,2023,114
Eli Apple,CB,0,0%,47,89%,0,0%,1,Dolphins,8.0,2023,114
Christian Wilkins,DE,0,0%,46,87%,11,42%,1,Dolphins,8.0,2023,114
Zach Sieler,DE,0,0%,45,85%,11,42%,1,Dolphins,8.0,2023,114
Jaelan Phillips,LB,0,0%,45,85%,1,4%,1,Dolphins,8.0,2023,114
Bradley Chubb,LB,0,0%,43,81%,0,0%,1,Dolphins,8.0,2023,114
Raekwon Davis,NT,0,0%,20,38%,4,15%,1,Dolphins,8.0,2023,114
Andrew Van Ginkel,LB,0,0%,14,26%,11,42%,1,Dolphins,8.0,2023,114
Emmanuel Ogbah,DE,0,0%,6,11%,6,23%,1,Dolphins,8.0,2023,114
Justin Bethel,CB,0,0%,4,8%,21,81%,1,Dolphins,8.0,2023,114
Nik Needham,CB,0,0%,4,8%,2,8%,1,Dolphins,8.0,2023,114
Duke Riley,LB,0,0%,1,2%,21,81%,1,Dolphins,8.0,2023,114
Elijah Campbell,SS,0,0%,0,0%,21,81%,1,Dolphins,8.0,2023,114
Cameron Goode,LB,0,0%,0,0%,20,77%,1,Dolphins,8.0,2023,114
Jason Sanders,K,0,0%,0,0%,11,42%,1,Dolphins,8.0,2023,114
Kelvin Joseph,CB,0,0%,0,0%,11,42%,1,Dolphins,8.0,2023,114
Cam Smith,CB,0,0%,0,0%,9,35%,1,Dolphins,8.0,2023,114
Channing Tindall,LB,0,0%,0,0%,9,35%,1,Dolphins,8.0,2023,114
Jake Bailey,P,0,0%,0,0%,8,31%,1,Dolphins,8.0,2023,114
Blake Ferguson,LS,0,0%,0,0%,8,31%,1,Dolphins,8.0,2023,114
Da'Shawn Hand,DE,0,0%,0,0%,3,12%,1,Dolphins,8.0,2023,114
