Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Zach Wilson,NYJ,4,25,0,17,8.0,2023,115
Breece Hall,NYJ,12,17,0,5,8.0,2023,115
Garrett Wilson,NYJ,1,6,0,6,8.0,2023,115
Dalvin Cook,NYJ,2,5,0,4,8.0,2023,115
Xavier Gipson,NYJ,1,3,0,3,8.0,2023,115
Michael Carter,NYJ,2,2,0,1,8.0,2023,115
Allen Lazard,NYJ,0,0,0,0,8.0,2023,115
C.J. Uzomah,NYJ,0,0,0,0,8.0,2023,115
Tyler Conklin,NYJ,0,0,0,0,8.0,2023,115
Jeremy Ruckert,NYJ,0,0,0,0,8.0,2023,115
Tyrod Taylor,NYG,5,33,0,17,8.0,2023,115
Tommy DeVito,NYG,4,12,1,6,8.0,2023,115
Saquon Barkley,NYG,36,128,0,34,8.0,2023,115
Wan'Dale Robinson,NYG,2,17,0,10,8.0,2023,115
Matt Breida,NYG,5,13,0,6,8.0,2023,115
Darren Waller,NYG,0,0,0,0,8.0,2023,115
Daniel Bellinger,NYG,0,0,0,0,8.0,2023,115
Darius Slayton,NYG,0,0,0,0,8.0,2023,115
