Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Wyatt Teller,G,78,100%,0,0%,4,15%,0,Browns,8.0,2023,117
Jedrick Wills Jr.,T,78,100%,0,0%,4,15%,0,Browns,8.0,2023,117
Joel Bitonio,G,78,100%,0,0%,4,15%,0,Browns,8.0,2023,117
Ethan Pocic,C,78,100%,0,0%,4,15%,0,Browns,8.0,2023,117
P.J. Walker,QB,77,99%,0,0%,0,0%,0,Browns,8.0,2023,117
Donovan Peoples-Jones,WR,65,83%,0,0%,2,8%,0,Browns,8.0,2023,117
Elijah Moore,WR,64,82%,0,0%,3,12%,0,Browns,8.0,2023,117
Amari Cooper,WR,63,81%,0,0%,0,0%,0,Browns,8.0,2023,117
David Njoku,TE,61,78%,0,0%,0,0%,0,Browns,8.0,2023,117
Dawand Jones,T,42,54%,0,0%,2,8%,0,Browns,8.0,2023,117
James Hudson,T,41,53%,0,0%,3,12%,0,Browns,8.0,2023,117
Kareem Hunt,RB,27,35%,0,0%,0,0%,0,Browns,8.0,2023,117
Jerome Ford,RB,26,33%,0,0%,0,0%,0,Browns,8.0,2023,117
Harrison Bryant,TE,24,31%,0,0%,16,62%,0,Browns,8.0,2023,117
Pierre Strong,RB,24,31%,0,0%,8,31%,0,Browns,8.0,2023,117
Jordan Akins,TE,9,12%,0,0%,9,35%,0,Browns,8.0,2023,117
Marquise Goodwin,WR,9,12%,0,0%,0,0%,0,Browns,8.0,2023,117
Nick Harris,C,9,12%,0,0%,0,0%,0,Browns,8.0,2023,117
David Bell,WR,3,4%,0,0%,6,23%,0,Browns,8.0,2023,117
Ty Nsekhe,T,1,1%,0,0%,3,12%,0,Browns,8.0,2023,117
Dorian Thompson-Robinson,QB,1,1%,0,0%,0,0%,0,Browns,8.0,2023,117
Juan Thornhill,FS,0,0%,58,100%,5,19%,0,Browns,8.0,2023,117
Denzel Ward,CB,0,0%,58,100%,4,15%,0,Browns,8.0,2023,117
Grant Delpit,SS,0,0%,57,98%,10,38%,0,Browns,8.0,2023,117
Myles Garrett,DE,0,0%,53,91%,4,15%,0,Browns,8.0,2023,117
Martin Emerson,CB,0,0%,49,84%,2,8%,0,Browns,8.0,2023,117
Anthony Walker,LB,0,0%,43,74%,9,35%,0,Browns,8.0,2023,117
Za'Darius Smith,DE,0,0%,36,62%,1,4%,0,Browns,8.0,2023,117
Dalvin Tomlinson,DT,0,0%,35,60%,3,12%,0,Browns,8.0,2023,117
Jeremiah Owusu-Koramoah,LB,0,0%,34,59%,7,27%,0,Browns,8.0,2023,117
Ogbonnia Okoronkwo,DE,0,0%,28,48%,3,12%,0,Browns,8.0,2023,117
Jordan Elliott,DT,0,0%,27,47%,6,23%,0,Browns,8.0,2023,117
Maurice Hurst Jr.,DT,0,0%,26,45%,6,23%,0,Browns,8.0,2023,117
Cameron Mitchell,CB,0,0%,24,41%,17,65%,0,Browns,8.0,2023,117
Greg Newsome II,CB,0,0%,23,40%,1,4%,0,Browns,8.0,2023,117
Sione Takitaki,LB,0,0%,22,38%,9,35%,0,Browns,8.0,2023,117
Shelby Harris,DT,0,0%,20,34%,7,27%,0,Browns,8.0,2023,117
Rodney McLeod,FS,0,0%,19,33%,10,38%,0,Browns,8.0,2023,117
Tony Fields,LB,0,0%,17,29%,15,58%,0,Browns,8.0,2023,117
Alex Wright,DE,0,0%,9,16%,1,4%,0,Browns,8.0,2023,117
Matthew Adams,LB,0,0%,0,0%,22,85%,0,Browns,8.0,2023,117
Mike Ford,CB,0,0%,0,0%,22,85%,0,Browns,8.0,2023,117
D'Anthony Bell,SS,0,0%,0,0%,16,62%,0,Browns,8.0,2023,117
Mohamoud Diabate,LB,0,0%,0,0%,15,58%,0,Browns,8.0,2023,117
Dustin Hopkins,K,0,0%,0,0%,9,35%,0,Browns,8.0,2023,117
Charley Hughlett,LS,0,0%,0,0%,7,27%,0,Browns,8.0,2023,117
Corey Bojorquez,P,0,0%,0,0%,7,27%,0,Browns,8.0,2023,117
