Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,0,Jaguars,8.0,2023,113
Travis Etienne,RB,0,Jaguars,8.0,2023,113
Christian Kirk,WR,0,Jaguars,8.0,2023,113
Calvin Ridley,WR,0,Jaguars,8.0,2023,113
Evan Engram,TE,0,Jaguars,8.0,2023,113
Luke Farrell,TE,0,Jaguars,8.0,2023,113
Tyler Shatley,OL,0,Jaguars,8.0,2023,113
Luke Fortner,OL,0,Jaguars,8.0,2023,113
Brandon Scherff,OL,0,Jaguars,8.0,2023,113
Cam Robinson,OL,0,Jaguars,8.0,2023,113
Anton Harrison,T,0,Jaguars,8.0,2023,113
Folorunso Fatukasi,DL,0,Jaguars,8.0,2023,113
Roy Robertson-Harris,DL,0,Jaguars,8.0,2023,113
Travon Walker,OLB,0,Jaguars,8.0,2023,113
Josh Hines-Allen,OLB,0,Jaguars,8.0,2023,113
Foyesade Oluokun,LB,0,Jaguars,8.0,2023,113
Devin Lloyd,LB,0,Jaguars,8.0,2023,113
Montaric Brown,CB,0,Jaguars,8.0,2023,113
Darious Williams,CB,0,Jaguars,8.0,2023,113
Tre Herndon,CB,0,Jaguars,8.0,2023,113
Rayshawn Jenkins,S,0,Jaguars,8.0,2023,113
Andrew Wingard,S,0,Jaguars,8.0,2023,113
