Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Damien Lewis,G,64,100%,0,0%,3,11%,1,Seahawks,15.0,2022,209
Charles Cross,T,64,100%,0,0%,3,11%,1,Seahawks,15.0,2022,209
Austin Blythe,C,64,100%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Abraham Lucas,T,64,100%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Geno Smith,QB,64,100%,0,0%,0,0%,1,Seahawks,15.0,2022,209
D.K. Metcalf,WR,61,95%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Tyler Lockett,WR,57,89%,0,0%,6,21%,1,Seahawks,15.0,2022,209
Kenneth Walker III,RB,48,75%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Marquise Goodwin,WR,38,59%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Will Dissly,TE,37,58%,0,0%,14,50%,1,Seahawks,15.0,2022,209
Gabe Jackson,G,36,56%,0,0%,3,11%,1,Seahawks,15.0,2022,209
Noah Fant,TE,33,52%,0,0%,0,0%,1,Seahawks,15.0,2022,209
Phil Haynes,G,28,44%,0,0%,3,11%,1,Seahawks,15.0,2022,209
Colby Parkinson,TE,25,39%,0,0%,9,32%,1,Seahawks,15.0,2022,209
Travis Homer,RB,16,25%,0,0%,15,54%,1,Seahawks,15.0,2022,209
Dareke Young,WR,3,5%,0,0%,21,75%,1,Seahawks,15.0,2022,209
Penny Hart,WR,2,3%,0,0%,8,29%,1,Seahawks,15.0,2022,209
Riq Woolen,CB,0,0%,64,100%,10,36%,1,Seahawks,15.0,2022,209
Michael Jackson,CB,0,0%,64,100%,4,14%,1,Seahawks,15.0,2022,209
Quandre Diggs,FS,0,0%,64,100%,0,0%,1,Seahawks,15.0,2022,209
Ryan Neal,SS,0,0%,64,100%,0,0%,1,Seahawks,15.0,2022,209
Cody Barton,LB,0,0%,56,88%,15,54%,1,Seahawks,15.0,2022,209
Uchenna Nwosu,LB,0,0%,54,84%,4,14%,1,Seahawks,15.0,2022,209
Poona Ford,DE,0,0%,45,70%,4,14%,1,Seahawks,15.0,2022,209
Jordyn Brooks,LB,0,0%,43,67%,0,0%,1,Seahawks,15.0,2022,209
Shelby Harris,DE,0,0%,42,66%,5,18%,1,Seahawks,15.0,2022,209
Quinton Jefferson,DE,0,0%,34,53%,3,11%,1,Seahawks,15.0,2022,209
Bruce Irvin,LB,0,0%,34,53%,0,0%,1,Seahawks,15.0,2022,209
L.J. Collier,DE,0,0%,25,39%,4,14%,1,Seahawks,15.0,2022,209
Coby Bryant,CB,0,0%,24,38%,0,0%,1,Seahawks,15.0,2022,209
Boye Mafe,LB,0,0%,23,36%,0,0%,1,Seahawks,15.0,2022,209
Tanner Muse,LB,0,0%,19,30%,24,86%,1,Seahawks,15.0,2022,209
Myles Adams,DE,0,0%,17,27%,4,14%,1,Seahawks,15.0,2022,209
Darrell Taylor,LB,0,0%,17,27%,4,14%,1,Seahawks,15.0,2022,209
Teez Tabor,FS,0,0%,10,16%,4,14%,1,Seahawks,15.0,2022,209
Bryan Mone,NT,0,0%,5,8%,0,0%,1,Seahawks,15.0,2022,209
Nick Bellore,LB,0,0%,0,0%,25,90%,1,Seahawks,15.0,2022,209
Jon Rhattigan,LB,0,0%,0,0%,21,75%,1,Seahawks,15.0,2022,209
Joey Blount,FS,0,0%,0,0%,21,75%,1,Seahawks,15.0,2022,209
Godwin Igwebuike,RB,0,0%,0,0%,19,68%,1,Seahawks,15.0,2022,209
Michael Dickson,P,0,0%,0,0%,10,36%,1,Seahawks,15.0,2022,209
Justin Coleman,CB,0,0%,0,0%,10,36%,1,Seahawks,15.0,2022,209
Carson Tinker,LS,0,0%,0,0%,10,36%,1,Seahawks,15.0,2022,209
Johnathan Abram,SS,0,0%,0,0%,8,29%,1,Seahawks,15.0,2022,209
Jason Myers,K,0,0%,0,0%,7,25%,1,Seahawks,15.0,2022,209
Kyle Fuller,G,0,0%,0,0%,3,11%,1,Seahawks,15.0,2022,209
Stone Forsythe,T,0,0%,0,0%,3,11%,1,Seahawks,15.0,2022,209
