Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Tyler Smith,T,75,100%,0,0%,6,18%,0,Cowboys,15.0,2022,216
Tyler Biadasz,C,75,100%,0,0%,6,18%,0,Cowboys,15.0,2022,216
Zack Martin,G,75,100%,0,0%,6,18%,0,Cowboys,15.0,2022,216
Connor McGovern,G,75,100%,0,0%,6,18%,0,Cowboys,15.0,2022,216
Dak Prescott,QB,75,100%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Dalton Schultz,TE,73,97%,0,0%,0,0%,0,Cowboys,15.0,2022,216
CeeDee Lamb,WR,70,93%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Michael Gallup,WR,68,91%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Noah Brown,WR,56,75%,0,0%,5,15%,0,Cowboys,15.0,2022,216
Tyron Smith,T,54,72%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Tony Pollard,RB,41,55%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Ezekiel Elliott,RB,38,51%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Jason Peters,T,21,28%,0,0%,0,0%,0,Cowboys,15.0,2022,216
Peyton Hendershot,TE,17,23%,0,0%,21,64%,0,Cowboys,15.0,2022,216
Sean McKeon,TE,5,7%,0,0%,21,64%,0,Cowboys,15.0,2022,216
James Washington,WR,4,5%,0,0%,6,18%,0,Cowboys,15.0,2022,216
KaVontae Turpin,WR,2,3%,0,0%,9,27%,0,Cowboys,15.0,2022,216
Josh Ball,T,1,1%,0,0%,6,18%,0,Cowboys,15.0,2022,216
Trevon Diggs,CB,0,0%,70,100%,0,0%,0,Cowboys,15.0,2022,216
DaRon Bland,CB,0,0%,65,93%,7,21%,0,Cowboys,15.0,2022,216
Anthony Barr,LB,0,0%,65,93%,6,18%,0,Cowboys,15.0,2022,216
Jayron Kearse,FS,0,0%,64,91%,0,0%,0,Cowboys,15.0,2022,216
Micah Parsons,LB,0,0%,59,84%,0,0%,0,Cowboys,15.0,2022,216
Malik Hooker,FS,0,0%,56,80%,0,0%,0,Cowboys,15.0,2022,216
Damone Clark,LB,0,0%,52,74%,5,15%,0,Cowboys,15.0,2022,216
Donovan Wilson,SS,0,0%,49,70%,0,0%,0,Cowboys,15.0,2022,216
DeMarcus Lawrence,DE,0,0%,48,69%,0,0%,0,Cowboys,15.0,2022,216
Osa Odighizuwa,DT,0,0%,42,60%,6,18%,0,Cowboys,15.0,2022,216
Kelvin Joseph,CB,0,0%,37,53%,13,39%,0,Cowboys,15.0,2022,216
Carlos Watkins,DE,0,0%,30,43%,0,0%,0,Cowboys,15.0,2022,216
Sam Williams,DE,0,0%,24,34%,19,58%,0,Cowboys,15.0,2022,216
Neville Gallimore,DT,0,0%,23,33%,6,18%,0,Cowboys,15.0,2022,216
Dante Fowler,LB,0,0%,20,29%,0,0%,0,Cowboys,15.0,2022,216
Nahshon Wright,CB,0,0%,19,27%,22,67%,0,Cowboys,15.0,2022,216
Quinton Bohanna,DT,0,0%,14,20%,12,36%,0,Cowboys,15.0,2022,216
Dorance Armstrong Jr.,DE,0,0%,14,20%,5,15%,0,Cowboys,15.0,2022,216
Markquese Bell,FS,0,0%,6,9%,27,82%,0,Cowboys,15.0,2022,216
Leighton Vander Esch,LB,0,0%,5,7%,0,0%,0,Cowboys,15.0,2022,216
Israel Mukuamu,SS,0,0%,4,6%,17,52%,0,Cowboys,15.0,2022,216
Chauncey Golston,DE,0,0%,4,6%,11,33%,0,Cowboys,15.0,2022,216
C.J. Goodwin,CB,0,0%,0,0%,27,82%,0,Cowboys,15.0,2022,216
Luke Gifford,LB,0,0%,0,0%,27,82%,0,Cowboys,15.0,2022,216
Malik Davis,RB,0,0%,0,0%,21,64%,0,Cowboys,15.0,2022,216
Brett Maher,K,0,0%,0,0%,14,42%,0,Cowboys,15.0,2022,216
Matt Overton,LS,0,0%,0,0%,10,30%,0,Cowboys,15.0,2022,216
Bryan Anger,P,0,0%,0,0%,10,30%,0,Cowboys,15.0,2022,216
Brock Hoffman,C,0,0%,0,0%,6,18%,0,Cowboys,15.0,2022,216
