Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,15.0,2022,217
D'Andre Swift,DET,8,52,0,16,15.0,2022,217
Jamaal Williams,DET,13,33,0,10,15.0,2022,217
Justin Jackson,DET,6,16,0,4,15.0,2022,217
Amon-Ra St. Brown,DET,1,6,0,6,15.0,2022,217
Kalif Raymond,DET,0,0,0,0,15.0,2022,217
Brock Wright,DET,0,0,0,0,15.0,2022,217
DJ Chark,DET,0,0,0,0,15.0,2022,217
James Mitchell,DET,0,0,0,0,15.0,2022,217
Shane Zylstra,DET,0,0,0,0,15.0,2022,217
Jameson Williams,DET,0,0,0,0,15.0,2022,217
Jason Cabinda,DET,0,0,0,0,15.0,2022,217
Zach Wilson,NYJ,3,7,0,4,15.0,2022,217
Zonovan Knight,NYJ,13,23,0,5,15.0,2022,217
Michael Carter,NYJ,4,15,0,6,15.0,2022,217
Elijah Moore,NYJ,1,3,0,3,15.0,2022,217
Tyler Conklin,NYJ,1,2,0,2,15.0,2022,217
Garrett Wilson,NYJ,0,0,0,0,15.0,2022,217
Jeff Smith,NYJ,0,0,0,0,15.0,2022,217
C.J. Uzomah,NYJ,0,0,0,0,15.0,2022,217
Braxton Berrios,NYJ,0,0,0,0,15.0,2022,217
Denzel Mims,NYJ,0,0,0,0,15.0,2022,217
