Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Desmond Ridder,ATL,0,0,0,0,0,15.0,2022,213
Tyler Allgeier,ATL,1,1,-3,0,-3,15.0,2022,213
Cordarrelle Patterson,ATL,3,1,0,0,0,15.0,2022,213
Caleb Huntley,ATL,0,0,0,0,0,15.0,2022,213
Drake London,ATL,11,7,70,0,12,15.0,2022,213
MyCole Pruitt,ATL,3,2,20,0,14,15.0,2022,213
Avery Williams,ATL,2,2,10,0,5,15.0,2022,213
Damiere Byrd,ATL,1,0,0,0,0,15.0,2022,213
Olamide Zaccheaus,ATL,3,0,0,0,0,15.0,2022,213
Feleipe Franks,ATL,0,0,0,0,0,15.0,2022,213
Anthony Firkser,ATL,2,0,0,0,0,15.0,2022,213
Andy Dalton,NOR,0,0,0,0,0,15.0,2022,213
Taysom Hill,NOR,0,0,0,0,0,15.0,2022,213
Alvin Kamara,NOR,2,2,13,0,9,15.0,2022,213
David Johnson,NOR,0,0,0,0,0,15.0,2022,213
Rashid Shaheed,NOR,4,3,95,1,68,15.0,2022,213
Juwan Johnson,NOR,6,4,67,2,22,15.0,2022,213
Chris Olave,NOR,4,3,53,0,21,15.0,2022,213
Adam Prentice,NOR,1,1,3,0,3,15.0,2022,213
Jarvis Landry,NOR,1,0,0,0,0,15.0,2022,213
Adam Trautman,NOR,1,0,0,0,0,15.0,2022,213
