Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Luke Fortner,C,70,100%,0,0%,6,18%,1,Jaguars,15.0,2022,216
Tyler Shatley,G,70,100%,0,0%,6,18%,1,Jaguars,15.0,2022,216
Brandon Scherff,G,70,100%,0,0%,1,3%,1,Jaguars,15.0,2022,216
Trevor Lawrence,QB,70,100%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Zay Jones,WR,67,96%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Christian Kirk,WR,62,89%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Evan Engram,TE,60,86%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Jawaan Taylor,T,55,79%,0,0%,2,6%,1,Jaguars,15.0,2022,216
Cam Robinson,T,55,79%,0,0%,2,6%,1,Jaguars,15.0,2022,216
Travis Etienne,RB,51,73%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Marvin Jones,WR,46,66%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Walker Little,T,30,43%,0,0%,6,18%,1,Jaguars,15.0,2022,216
Chris Manhertz,TE,16,23%,0,0%,14,42%,1,Jaguars,15.0,2022,216
Jamycal Hasty,RB,16,23%,0,0%,8,24%,1,Jaguars,15.0,2022,216
Jamal Agnew,WR,10,14%,0,0%,12,36%,1,Jaguars,15.0,2022,216
Tim Jones,WR,9,13%,0,0%,10,30%,1,Jaguars,15.0,2022,216
Dan Arnold,TE,7,10%,0,0%,8,24%,1,Jaguars,15.0,2022,216
Luke Farrell,TE,3,4%,0,0%,11,33%,1,Jaguars,15.0,2022,216
Snoop Conner,RB,3,4%,0,0%,0,0%,1,Jaguars,15.0,2022,216
Foyesade Oluokun,LB,0,0%,75,100%,6,18%,1,Jaguars,15.0,2022,216
Andre Cisco,SS,0,0%,74,99%,12,36%,1,Jaguars,15.0,2022,216
Rayshawn Jenkins,SS,0,0%,74,99%,8,24%,1,Jaguars,15.0,2022,216
Tyson Campbell,CB,0,0%,74,99%,6,18%,1,Jaguars,15.0,2022,216
Darious Williams,CB,0,0%,71,95%,6,18%,1,Jaguars,15.0,2022,216
Devin Lloyd,LB,0,0%,68,91%,8,24%,1,Jaguars,15.0,2022,216
Tre Herndon,CB,0,0%,56,75%,4,12%,1,Jaguars,15.0,2022,216
DaVon Hamilton,DT,0,0%,55,73%,7,21%,1,Jaguars,15.0,2022,216
Roy Robertson-Harris,DT,0,0%,53,71%,0,0%,1,Jaguars,15.0,2022,216
Josh Hines-Allen,LB,0,0%,52,69%,6,18%,1,Jaguars,15.0,2022,216
Dawuane Smoot,DE,0,0%,47,63%,6,18%,1,Jaguars,15.0,2022,216
Arden Key,LB,0,0%,41,55%,6,18%,1,Jaguars,15.0,2022,216
Corey Peters,DT,0,0%,31,41%,0,0%,1,Jaguars,15.0,2022,216
Adam Gotsis,DE,0,0%,18,24%,33,100%,1,Jaguars,15.0,2022,216
K'Lavon Chaisson,LB,0,0%,15,20%,15,45%,1,Jaguars,15.0,2022,216
Chad Muma,LB,0,0%,11,15%,11,33%,1,Jaguars,15.0,2022,216
Folorunso Fatukasi,DT,0,0%,10,13%,0,0%,1,Jaguars,15.0,2022,216
Andrew Wingard,FS,0,0%,0,0%,21,64%,1,Jaguars,15.0,2022,216
Daniel Thomas,SS,0,0%,0,0%,21,64%,1,Jaguars,15.0,2022,216
Shaquille Quarterman,LB,0,0%,0,0%,21,64%,1,Jaguars,15.0,2022,216
Caleb Johnson,LB,0,0%,0,0%,21,64%,1,Jaguars,15.0,2022,216
Chris Claybrooks,CB,0,0%,0,0%,13,39%,1,Jaguars,15.0,2022,216
Riley Patterson,K,0,0%,0,0%,12,36%,1,Jaguars,15.0,2022,216
Logan Cooke,P,0,0%,0,0%,9,27%,1,Jaguars,15.0,2022,216
Ross Matiscik,LS,0,0%,0,0%,9,27%,1,Jaguars,15.0,2022,216
Blake Hance,G,0,0%,0,0%,6,18%,1,Jaguars,15.0,2022,216
Cole Van Lanen,G,0,0%,0,0%,6,18%,1,Jaguars,15.0,2022,216
Tevaughn Campbell,CB,0,0%,0,0%,4,12%,1,Jaguars,15.0,2022,216
