Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Germaine Pratt,CIN,1,0,0,0,2,0.0,9,2,7,0,0,0,0,0,0,15.0,2022,221
Tre Flowers,CIN,1,0,0,0,2,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Logan Wilson,CIN,0,0,0,0,0,1.0,15,9,6,0,2,0,0,0,0,15.0,2022,221
Daxton Hill,CIN,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,15.0,2022,221
Eli Apple,CIN,0,0,0,0,2,0.0,7,5,2,0,0,0,0,0,0,15.0,2022,221
B.J. Hill,CIN,0,0,0,0,0,0.0,7,2,5,0,1,0,0,0,0,15.0,2022,221
Vonn Bell,CIN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,15.0,2022,221
Stanley Morgan Jr.,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2022,221
D.J. Reader,CIN,0,0,0,0,0,0.0,3,0,3,0,0,1,0,0,1,15.0,2022,221
Cam Taylor-Britt,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2022,221
Josh Tupou,CIN,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0,15.0,2022,221
Joe Bachie,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,15.0,2022,221
Jessie Bates III,CIN,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,15.0,2022,221
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2022,221
Allan George,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,15.0,2022,221
Joseph Ossai,CIN,0,0,0,0,1,0.0,2,1,1,0,1,1,0,0,0,15.0,2022,221
Cameron Sample,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2022,221
Markus Bailey,CIN,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,15.0,2022,221
Zachary Carter,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Ja'Marr Chase,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,221
Chris Evans,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Jeff Gunter,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Sam Hubbard,CIN,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,15.0,2022,221
Clay Johnston,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Joe Burrow,CIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.0,2022,221
Jay Tufele,CIN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,15.0,2022,221
Carlton Davis,TAM,1,0,0,0,4,0.0,6,6,0,0,0,0,0,0,0,15.0,2022,221
Lavonte David,TAM,0,0,0,0,0,1.0,8,5,3,0,1,0,0,0,1,15.0,2022,221
Anthony Nelson,TAM,0,0,0,0,0,0.5,4,2,2,0,1,0,0,0,0,15.0,2022,221
Joe Tryon-Shoyinka,TAM,0,0,0,0,1,0.5,4,1,3,0,2,0,0,0,0,15.0,2022,221
Devin White,TAM,0,0,0,0,0,0.0,7,0,7,0,1,0,0,0,0,15.0,2022,221
Mike Edwards,TAM,0,0,0,0,0,0.0,5,3,2,0,1,0,0,0,0,15.0,2022,221
Logan Ryan,TAM,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,15.0,2022,221
William Gholston,TAM,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,15.0,2022,221
Keanu Neal,TAM,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0,15.0,2022,221
Dee Delaney,TAM,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,15.0,2022,221
Sean Murphy-Bunting,TAM,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,15.0,2022,221
Antoine Winfield Jr.,TAM,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,15.0,2022,221
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2022,221
Deadrin Senat,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,15.0,2022,221
Cameron Brate,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,221
K.J. Britt,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Mike Evans,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,221
Akiem Hicks,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Ke'Shawn Vaughn,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,221
Giovani Bernard,TAM,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.0,2022,221
Pat O'Connor,TAM,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,15.0,2022,221
