Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Taylor Rapp,LAR,1,18,0,18,1,0.0,7,6,1,0,0,0,0,0,0,15.0,2022,224
Leonard Floyd,LAR,0,0,0,0,0,2.0,5,3,2,2,3,0,0,0,0,15.0,2022,224
Greg Gaines,LAR,0,0,0,0,0,1.0,6,5,1,2,1,0,0,0,0,15.0,2022,224
Nick Scott,LAR,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0,15.0,2022,224
Bobby Wagner,LAR,0,0,0,0,0,0.0,7,4,3,1,0,0,0,0,0,15.0,2022,224
Troy Hill,LAR,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,15.0,2022,224
Jalen Ramsey,LAR,0,0,0,0,0,0.0,6,3,3,0,0,1,12,0,1,15.0,2022,224
Michael Hoecht,LAR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,15.0,2022,224
Ernest Jones,LAR,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,15.0,2022,224
Jonah Williams,LAR,0,0,0,0,0,0.0,5,3,2,0,1,0,0,0,0,15.0,2022,224
Cobie Durant,LAR,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,15.0,2022,224
Russ Yeast,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,15.0,2022,224
Bobby Brown,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,224
Earnest Brown IV,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,224
Malcolm Brown,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,224
Riley Dixon,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Matt Gay,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,224
Tyler Higbee,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Matthew Orzech,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Robert Rochell,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Rob Havenstein,LAR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.0,2022,224
Rasul Douglas,GNB,1,0,0,0,1,0.0,8,7,1,0,0,0,0,0,0,15.0,2022,224
Preston Smith,GNB,0,0,0,0,0,2.0,3,2,1,2,4,0,0,0,0,15.0,2022,224
Quay Walker,GNB,0,0,0,0,2,1.0,5,5,0,1,1,0,0,0,1,15.0,2022,224
Kingsley Enagbare,GNB,0,0,0,0,1,1.0,2,2,0,1,1,0,0,0,0,15.0,2022,224
Justin Hollins,GNB,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,15.0,2022,224
Devonte Wyatt,GNB,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,15.0,2022,224
De'Vondre Campbell,GNB,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,15.0,2022,224
Keisean Nixon,GNB,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,15.0,2022,224
Adrian Amos,GNB,0,0,0,0,1,0.0,2,2,0,1,0,1,-1,0,0,15.0,2022,224
Kenny Clark,GNB,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,15.0,2022,224
Tyler Davis,GNB,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,15.0,2022,224
Darnell Savage Jr.,GNB,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,15.0,2022,224
Tedarrell Slaton,GNB,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2022,224
Jaire Alexander,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
AJ Dillon,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Rudy Ford,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Innis Gaines,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Jarran Reed,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Robert Tonyan,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2022,224
Eric Wilson,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2022,224
