#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 25,10,6:27,41,Punt,1,Commanders,15.0,2022,223
2,1,7:43,WAS 30,9,4:52,47,Field Goal,1,Commanders,15.0,2022,223
3,2,14:08,WAS 18,2,0:58,-17,Fumble,1,Commanders,15.0,2022,223
4,2,13:10,WAS 32,6,2:52,28,Punt,1,Commanders,15.0,2022,223
5,2,1:43,WAS 21,5,1:27,15,Punt,1,Commanders,15.0,2022,223
6,3,12:49,WAS 9,6,4:11,91,Touchdown,1,Commanders,15.0,2022,223
7,3,3:11,WAS 25,3,1:45,9,Punt,1,Commanders,15.0,2022,223
8,3,0:22,WAS 42,7,2:51,25,Field Goal,1,Commanders,15.0,2022,223
9,4,9:06,WAS 9,5,3:00,77,Fumble,1,Commanders,15.0,2022,223
10,4,1:55,WAS 43,7,1:07,51,Downs,1,Commanders,15.0,2022,223
