Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Mac Jones,NWE,4,10,0,6,15.0,2022,220
Rhamondre Stevenson,NWE,19,172,1,34,15.0,2022,220
Pierre Strong,NWE,4,25,0,14,15.0,2022,220
Kevin Harris,NWE,5,19,0,11,15.0,2022,220
Jonnu Smith,NWE,0,0,0,0,15.0,2022,220
Tyquan Thornton,NWE,0,0,0,0,15.0,2022,220
Hunter Henry,NWE,0,0,0,0,15.0,2022,220
Nelson Agholor,NWE,0,0,0,0,15.0,2022,220
Kendrick Bourne,NWE,0,0,0,0,15.0,2022,220
Jakobi Meyers,NWE,0,-20,0,0,15.0,2022,220
Derek Carr,LVR,0,0,0,0,15.0,2022,220
Josh Jacobs,LVR,22,93,0,18,15.0,2022,220
Zamir White,LVR,1,4,0,4,15.0,2022,220
Keelan Cole,LVR,0,0,0,0,15.0,2022,220
Darren Waller,LVR,0,0,0,0,15.0,2022,220
Mack Hollins,LVR,0,0,0,0,15.0,2022,220
Davante Adams,LVR,0,0,0,0,15.0,2022,220
Foster Moreau,LVR,0,0,0,0,15.0,2022,220
Hunter Renfrow,LVR,0,0,0,0,15.0,2022,220
Ameer Abdullah,LVR,0,0,0,0,15.0,2022,220
