Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Titans,-3.0,-2.21,-5.47,3.26,-1.54,-1.7,2.57,-5.62,7.29,1.72,-1.7,3.1,6.18,-2.39,-3.47,15.0,2022,222
Chargers,3.0,1.7,-2.57,5.62,-7.29,2.21,5.47,-3.26,1.54,-1.72,-3.1,1.7,2.39,-6.18,3.47,15.0,2022,222
