Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-8.0,3.72,8.78,-7.71,0.0,-12.16,-11.53,-5.04,0.0,-1.58,-4.17,0.75,3.65,-1.09,-0.72,15.0,2022,214
Steelers,8.0,12.16,11.53,5.04,0.0,-3.72,-8.78,7.71,0.0,1.58,-0.75,4.17,1.09,-3.65,0.72,15.0,2022,214
