#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIA 36,4,1:54,12,Punt,0,Dolphins,15.0,2022,212
2,1,10:44,MIA 27,14,7:45,52,Field Goal,0,Dolphins,15.0,2022,212
3,1,1:05,MIA 25,5,1:18,72,Field Goal,0,Dolphins,15.0,2022,212
4,2,8:18,MIA 25,10,5:19,75,Touchdown,0,Dolphins,15.0,2022,212
5,3,13:39,MIA 27,3,0:51,73,Touchdown,0,Dolphins,15.0,2022,212
6,3,10:05,MIA 11,5,3:08,28,Punt,0,Dolphins,15.0,2022,212
7,3,5:29,,6,2:59,50,Touchdown,0,Dolphins,15.0,2022,212
8,3,0:51,MIA 10,3,1:04,7,Punt,0,Dolphins,15.0,2022,212
9,4,14:39,BUF 47,5,2:43,18,Field Goal,0,Dolphins,15.0,2022,212
10,4,9:02,MIA 25,5,3:06,32,Punt,0,Dolphins,15.0,2022,212
