Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-5.0,-6.32,-4.24,-0.9,-4.59,-5.25,-0.74,-3.51,12.29,2.12,-5.89,4.1,2.39,0.06,1.46,15.0,2022,215
Eagles,5.0,5.25,0.74,3.51,-12.29,6.32,4.24,0.9,4.59,-2.12,-4.1,5.89,-0.06,-2.39,-1.46,15.0,2022,215
