0,1,week,year,game_id
Won Toss,Cardinals,15.0,2022,219
Roof,outdoors,15.0,2022,219
Surface,grass,15.0,2022,219
Duration,2:58,15.0,2022,219
Attendance,75179,15.0,2022,219
Weather,"37 degrees, relative humidity 20%, wind 4 mph",15.0,2022,219
Vegas Line,Denver Broncos -1.5,15.0,2022,219
Over/Under,36.5 (over),15.0,2022,219
