Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kyle Hamilton,BAL,0,6,5,83.3%,41.0,8.2,6.8,0.0,95.1,6.2,35.0,6.0,2,0,0,1.0,1,8,1,11.1%,15.0,2022,211
Marlon Humphrey,BAL,0,7,5,71.4%,47.0,9.4,6.7,1.0,129.2,5.3,30.0,17.0,0,0,0,0.0,0,6,0,0.0%,15.0,2022,211
Patrick Queen,BAL,0,3,3,100.0%,25.0,8.3,8.3,0.0,101.4,1.3,4.0,21.0,4,0,0,0.5,1,6,1,14.3%,15.0,2022,211
Marcus Williams,BAL,0,2,2,100.0%,32.0,16.0,16.0,0.0,118.7,8.0,16.0,16.0,0,0,0,0.0,0,6,0,0.0%,15.0,2022,211
Justin Houston,BAL,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-5.0,-5.0,8.0,0,0,1,0.0,1,2,0,0.0%,15.0,2022,211
Marcus Peters,BAL,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,6.0,5.0,0.0,0,1,0,0.0,1,3,0,0.0%,15.0,2022,211
Roquan Smith,BAL,0,3,1,33.3%,8.0,8.0,2.7,0.0,42.4,0.3,-2.0,10.0,1,1,0,0.0,1,11,0,0.0%,15.0,2022,211
Brent Urban,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,15.0,2022,211
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,15.0,2022,211
Chuck Clark,BAL,0,1,0,0.0%,,,0.0,,39.6,4.0,,,1,0,0,0.0,0,4,0,0.0%,15.0,2022,211
Jason Pierre-Paul,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,15.0,2022,211
Tyus Bowser,BAL,0,1,0,0.0%,,,0.0,,39.6,6.0,,,1,0,0,0.0,0,2,0,0.0%,15.0,2022,211
John Johnson,CLE,0,4,3,75.0%,26.0,8.7,6.5,0.0,91.7,6.8,16.0,10.0,0,0,0,0.0,0,9,1,10.0%,15.0,2022,211
Tony Fields,CLE,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,3.0,6.0,5.0,0,1,0,0.0,1,6,0,0.0%,15.0,2022,211
Ronnie Harrison,CLE,0,4,2,50.0%,18.0,9.0,4.5,0.0,62.5,7.3,10.0,8.0,0,0,0,0.0,0,5,0,0.0%,15.0,2022,211
Martin Emerson,CLE,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,11.7,11.0,1.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,211
Jordan Kunaszyk,CLE,0,3,2,66.7%,13.0,6.5,4.3,0.0,75.7,4.3,8.0,5.0,3,0,0,0.0,0,4,0,0.0%,15.0,2022,211
Grant Delpit,CLE,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,11.0,22.0,4.0,0,0,0,0.0,0,9,0,0.0%,15.0,2022,211
Deion Jones,CLE,0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,-1.0,-2.0,21.0,1,0,0,1.0,1,3,0,0.0%,15.0,2022,211
Greg Newsome II,CLE,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,3.7,3.0,2.0,1,0,0,0.0,0,3,0,0.0%,15.0,2022,211
Denzel Ward,CLE,1,4,1,25.0%,-7.0,-7.0,-1.8,0.0,0.0,9.0,1.0,-8.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,211
Chase Winovich,CLE,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,-2.0,-2.0,17.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,211
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,1,1.5,3,3,0,0.0%,15.0,2022,211
Taven Bryan,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,15.0,2022,211
Perrion Winfrey,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,15.0,2022,211
Alex Wright,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,15.0,2022,211
