0,1,week,year,game_id
Won Toss,Jets (deferred),15.0,2022,217
Roof,outdoors,15.0,2022,217
Surface,fieldturf,15.0,2022,217
Duration,3:04,15.0,2022,217
Attendance,75076,15.0,2022,217
Weather,"38 degrees, relative humidity 52%, wind 13 mph",15.0,2022,217
Vegas Line,New York Jets -1.0,15.0,2022,217
Over/Under,43.5 (under),15.0,2022,217
