0,1,week,year,game_id
Won Toss,Steelers (deferred),15.0,2022,214
Roof,outdoors,15.0,2022,214
Surface,grass,15.0,2022,214
Duration,2:52,15.0,2022,214
Attendance,73548,15.0,2022,214
Weather,"47 degrees, relative humidity 37%, wind 7 mph",15.0,2022,214
Vegas Line,Carolina Panthers -2.5,15.0,2022,214
Over/Under,37.5 (over),15.0,2022,214
