Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Dak Prescott,DAL,0,0,0,0,0,15.0,2022,216
Tony Pollard,DAL,5,4,31,0,11,15.0,2022,216
Ezekiel Elliott,DAL,2,2,13,0,7,15.0,2022,216
CeeDee Lamb,DAL,7,7,126,0,39,15.0,2022,216
Noah Brown,DAL,9,6,49,2,14,15.0,2022,216
Peyton Hendershot,DAL,1,1,20,1,20,15.0,2022,216
Dalton Schultz,DAL,4,2,15,0,9,15.0,2022,216
Michael Gallup,DAL,2,1,2,0,2,15.0,2022,216
Trevor Lawrence,JAX,0,0,0,0,0,15.0,2022,216
Travis Etienne,JAX,3,2,24,0,13,15.0,2022,216
Jamal Agnew,JAX,3,2,12,0,7,15.0,2022,216
Jamycal Hasty,JAX,1,1,2,0,2,15.0,2022,216
Snoop Conner,JAX,0,0,0,0,0,15.0,2022,216
Zay Jones,JAX,8,6,109,3,59,15.0,2022,216
Christian Kirk,JAX,10,6,92,0,30,15.0,2022,216
Evan Engram,JAX,10,8,62,0,13,15.0,2022,216
Marvin Jones,JAX,6,2,17,1,10,15.0,2022,216
