Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-5.0,2.21,9.13,-5.89,-3.52,-13.62,-13.55,-0.85,8.93,6.34,-1.79,3.05,3.76,-2.72,4.04,15.0,2022,218
Chiefs,5.0,13.62,13.55,0.85,-8.93,-2.21,-9.13,5.89,3.52,-6.34,-3.05,1.79,2.72,-3.76,-4.04,15.0,2022,218
