Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Tua Tagovailoa,MIA,1,7,0,7,15.0,2022,212
Raheem Mostert,MIA,17,136,0,67,15.0,2022,212
Salvon Ahmed,MIA,6,43,1,11,15.0,2022,212
Alec Ingold,MIA,1,2,0,2,15.0,2022,212
Jaylen Waddle,MIA,0,0,0,0,15.0,2022,212
Tyreek Hill,MIA,0,0,0,0,15.0,2022,212
Cedrick Wilson Jr.,MIA,0,0,0,0,15.0,2022,212
Mike Gesicki,MIA,0,0,0,0,15.0,2022,212
Trent Sherfield,MIA,0,0,0,0,15.0,2022,212
Braylon Sanders,MIA,0,0,0,0,15.0,2022,212
Durham Smythe,MIA,0,0,0,0,15.0,2022,212
Josh Allen,BUF,10,77,0,44,15.0,2022,212
Devin Singletary,BUF,13,42,0,8,15.0,2022,212
James Cook,BUF,5,34,0,16,15.0,2022,212
Dawson Knox,BUF,0,0,0,0,15.0,2022,212
Gabriel Davis,BUF,0,0,0,0,15.0,2022,212
Isaiah McKenzie,BUF,0,0,0,0,15.0,2022,212
Quintin Morris,BUF,0,0,0,0,15.0,2022,212
Nyheim Hines,BUF,0,0,0,0,15.0,2022,212
Cole Beasley,BUF,0,0,0,0,15.0,2022,212
Stefon Diggs,BUF,1,-3,0,-3,15.0,2022,212
